group,x,bin,isknot,mid,fit,cohort
CRI,13.971830985915492,2,0,0,43.65322169743963,1990s
CRI,23.71232876712329,3,0,0,46.29626061984231,1990s
CRI,33.12676056338028,4,0,0,46.16943062643806,1990s
CRI,42.02857142857143,5,0,0,52.16066843574036,1990s
CRI,51.07142857142857,6,0,0,55.54053097254328,1990s
CRI,60.027027027027025,7,0,0,51.571029190918935,1990s
CRI,68.98591549295774,8,0,0,56.3207771516283,1990s
CRI,77.89855072463769,9,0,0,66.26151558761282,1990s
CRI,86.95714285714286,10,0,0,74.59264687027473,1990s
DOM,4.382352941176471,1,0,0,29.401208528363917,Before 1950s
DOM,11.935483870967742,2,0,0,30.97632634988498,Before 1950s
DOM,18.93548387096774,3,0,0,33.342959720519545,Before 1950s
DOM,25.96875,4,0,0,46.80718386282667,Before 1950s
DOM,32.9375,5,0,0,52.426890841925946,Before 1950s
DOM,40.3235294117647,6,0,0,45.2155441169206,Before 1950s
DOM,48.064516129032256,7,0,0,60.30027676583354,Before 1950s
DOM,54.535714285714285,8,0,0,67.50841024240762,Before 1950s
DOM,61.09375,9,0,0,65.89790352360193,Before 1950s
DOM,67.86666666666666,10,0,0,86.29568350075552,Before 1950s
DOM,4.54054054054054,1,0,0,31.366419068560337,1950s
DOM,12.513513513513514,2,0,0,29.67476500907055,1950s
DOM,20.594594594594593,3,0,0,44.071154516211564,1950s
DOM,27.93548387096774,4,0,0,46.670654090790734,1950s
DOM,35.52777777777778,5,0,0,44.9064251405331,1950s
DOM,43.47222222222222,6,0,0,57.059910426367814,1950s
DOM,51.5,7,0,0,54.59559781841651,1950s
DOM,59,8,0,0,55.1826297632635,1950s
DOM,66.54054054054055,9,0,0,49.4739095287545,1950s
DOM,74.15151515151516,10,0,0,70.40170935364094,1950s
DOM,4.490196078431373,1,0,0,37.47110511356479,1960s
DOM,12.520833333333334,2,0,0,28.05581652227172,1960s
DOM,20.49019607843137,3,0,0,35.95159294730468,1960s
DOM,28.045454545454547,4,0,0,43.68653445094148,1960s
DOM,35.57142857142857,5,0,0,46.32927097636129,1960s
DOM,43.46,6,0,0,55.51192373464945,1960s
DOM,51.470588235294116,7,0,0,51.21995374408883,1960s
DOM,59.520833333333336,8,0,0,58.5284516924285,1960s
DOM,67.5625,9,0,0,59.676661450075024,1960s
DOM,75.09302325581395,10,0,0,80.46206294869924,1960s
DOM,4.423076923076923,1,0,0,32.488970124517564,1970s
DOM,12.5,2,0,0,40.76252529229863,1970s
DOM,20.544303797468356,3,0,0,51.38984514116239,1970s
DOM,28,4,0,0,49.60885969681422,1970s
DOM,35.44303797468354,5,0,0,53.696757030907165,1970s
DOM,43.48101265822785,6,0,0,52.98318278129279,1970s
DOM,51.04347826086956,7,0,0,58.82873431778604,1970s
DOM,58.48684210526316,8,0,0,61.894636782692906,1970s
DOM,66.47435897435898,9,0,0,67.37080833993392,1970s
DOM,74.15277777777777,10,0,0,78.7028018087578,1970s
DOM,4.924731182795699,1,0,0,40.88954010857485,1980s
DOM,13.481927710843374,2,0,0,48.79942122242084,1980s
DOM,21.475609756097562,3,0,0,46.11839256792722,1980s
DOM,29.93548387096774,4,0,0,55.36091735581938,1980s
DOM,38.45783132530121,5,0,0,53.63719128533807,1980s
DOM,46.51807228915663,6,0,0,53.57922410555158,1980s
DOM,54.493975903614455,7,0,0,61.2222740498108,1980s
DOM,62.493975903614455,8,0,0,59.389835150738975,1980s
DOM,71.02197802197803,9,0,0,69.83216638006945,1980s
DOM,79.35443037974683,10,0,0,83.97272400358906,1980s
DOM,4.988235294117647,1,0,0,38.04224517675723,1990s
DOM,13.506666666666666,2,0,0,42.045750589545065,1990s
DOM,21.96385542168675,3,0,0,57.63283048107395,1990s
DOM,30.533333333333335,4,0,0,45.945535491688986,1990s
DOM,39,5,0,0,53.63462478393344,1990s
DOM,47.46666666666667,6,0,0,57.87821948270523,1990s
DOM,55.988235294117644,7,0,0,64.62393448736427,1990s
DOM,64.45945945945945,8,0,0,69.28667262140482,1990s
DOM,72.97590361445783,9,0,0,70.11764599158502,1990s
DOM,81.28169014084507,10,0,0,75.26655632874403,1990s
ECU,4.090909090909091,1,0,0,30.988521788762966,Before 1950s
ECU,11,2,0,0,43.1951477313489,Before 1950s
ECU,18,3,0,0,44.28391890757107,Before 1950s
ECU,25,4,0,0,33.83952429161008,Before 1950s
ECU,32.13636363636363,5,0,0,44.23481148052053,Before 1950s
ECU,39,6,0,0,48.708447223300595,Before 1950s
ECU,45.45,7,0,0,54.702069900073695,Before 1950s
ECU,52.130434782608695,8,0,0,69.22944523385321,Before 1950s
ECU,59.2,9,0,0,76.23439047821674,Before 1950s
ECU,65.75,10,0,0,80.78206735381616,Before 1950s
ECU,4.5,1,0,0,25.05289097834792,1950s
ECU,12,2,0,0,39.419382410723934,1950s
ECU,19.384615384615383,3,0,0,36.578521224434645,1950s
ECU,26.970588235294116,4,0,0,36.07404375407326,1950s
ECU,34,5,0,0,44.733133237698304,1950s
ECU,41.029411764705884,6,0,0,54.993105130795556,1950s
ECU,48.53846153846154,7,0,0,58.56204562978484,1950s
ECU,56,8,0,0,69.04439293036761,1950s
ECU,63,9,0,0,67.78471482451596,1950s
ECU,69.71875,10,0,0,80.33039292143312,1950s
ECU,4.4655172413793105,1,0,0,29.093760602784357,1960s
ECU,12.061224489795919,2,0,0,41.27636134254303,1960s
ECU,19.5,3,0,0,34.231386613154875,1960s
ECU,26.96,4,0,0,45.328269193741484,1960s
ECU,34.1,5,0,0,50.521134927160446,1960s
ECU,41,6,0,0,50.90237410020035,1960s
ECU,48.50877192982456,7,0,0,52.81728279889522,1960s
ECU,56.02,8,0,0,58.28073327182299,1960s
ECU,63,9,0,0,63.655505829826915,1960s
ECU,70.03921568627452,10,0,0,74.87270805179351,1960s
ECU,4.506849315068493,1,0,0,24.581560355887227,1970s
ECU,12.45945945945946,2,0,0,36.92515998772582,1970s
ECU,19.984126984126984,3,0,0,47.03961833084995,1970s
ECU,27.486486486486488,4,0,0,47.834789769559,1970s
ECU,34.984375,5,0,0,45.657113164220284,1970s
ECU,42.47945205479452,6,0,0,52.118811557663946,1970s
ECU,50.534246575342465,7,0,0,60.13473947572088,1970s
ECU,57.96875,8,0,0,56.228357121268985,1970s
ECU,65.48648648648648,9,0,0,68.19819016832398,1970s
ECU,73.01587301587301,10,0,0,76.08213381964995,1970s
ECU,4.569767441860465,1,0,0,30.997611009574847,1980s
ECU,12.517241379310345,2,0,0,37.78345020738742,1980s
ECU,20.039473684210527,3,0,0,41.83635104427107,1980s
ECU,27.476744186046513,4,0,0,41.230623313450906,1980s
ECU,35.46511627906977,5,0,0,47.243152827955775,1980s
ECU,43.01315789473684,6,0,0,51.86720983725335,1980s
ECU,50.45454545454545,7,0,0,56.16012297866594,1980s
ECU,57.97435897435897,8,0,0,59.30311071172632,1980s
ECU,65.03896103896103,9,0,0,69.5644354621196,1980s
ECU,72.35802469135803,10,0,0,77.89062433306567,1980s
ECU,4.988095238095238,1,0,0,29.397796594792176,1990s
ECU,13.472972972972974,2,0,0,51.40016043966207,1990s
ECU,21.506666666666668,3,0,0,40.30626605417932,1990s
ECU,29.56578947368421,4,0,0,51.513345523951656,1990s
ECU,38,5,0,0,62.15520569274637,1990s
ECU,46.51315789473684,6,0,0,53.970805419778905,1990s
ECU,54.445945945945944,7,0,0,55.27427575076976,1990s
ECU,62.5,8,0,0,66.2448069688649,1990s
ECU,70.46052631578948,9,0,0,66.60566559947365,1990s
ECU,78.55263157894737,10,0,0,71.7272320641992,1990s
GRE,3.2,1,0,0,30.97972972972973,Before 1950s
GRE,8.75,2,0,0,48.74493243243243,Before 1950s
GRE,14,3,0,0,36.739864864864856,Before 1950s
GRE,21,4,0,0,56.18783783783784,Before 1950s
GRE,26.75,5,0,0,70.9847972972973,Before 1950s
GRE,32,6,0,0,49.24493243243243,Before 1950s
GRE,37.6,7,0,0,48.987837837837844,Before 1950s
GRE,43.5,8,0,0,78.48986486486486,Before 1950s
GRE,48.75,9,0,0,71.74493243243244,Before 1950s
GRE,53.75,10,0,0,54.47972972972974,Before 1950s
GRE,3.5,1,0,0,36.160000000000004,1950s
GRE,10,2,0,0,24.648,1950s
GRE,16,3,0,0,42.943999999999996,1950s
GRE,22.166666666666668,4,0,0,68.45333333333333,1950s
GRE,30,5,0,0,60.143999999999984,1950s
GRE,35.8,6,0,0,40.696,1950s
GRE,41.5,7,0,0,71.20000000000002,1950s
GRE,49,8,0,0,61.54399999999999,1950s
GRE,54.2,9,0,0,65.496,1950s
GRE,60,10,0,0,76.344,1950s
GRE,3.625,1,0,0,31.235122210414453,1960s
GRE,10.285714285714286,2,0,0,42.982996811902225,1960s
GRE,17,3,0,0,20.48140276301807,1960s
GRE,23.857142857142858,4,0,0,45.12585395475937,1960s
GRE,30.88888888888889,5,0,0,33.99008147360964,1960s
GRE,38,6,0,0,62.41581903749811,1960s
GRE,44.142857142857146,7,0,0,71.56717777440414,1960s
GRE,50.57142857142857,8,0,0,50.84013966904509,1960s
GRE,57.25,9,0,0,65.49256110520723,1960s
GRE,64.14285714285714,10,0,0,76.7015333232124,1960s
GRE,4,1,0,0,31.121248879300822,1970s
GRE,11.153846153846153,2,0,0,41.120718438305794,1970s
GRE,18.428571428571427,3,0,0,36.264106022157975,1970s
GRE,26.076923076923077,4,0,0,27.61894049733207,1970s
GRE,33.38461538461539,5,0,0,48.003555881947456,1970s
GRE,41.5,6,0,0,56.41941824198315,1970s
GRE,48.92307692307692,7,0,0,66.9901427221357,1970s
GRE,56.333333333333336,8,0,0,60.948039836191306,1970s
GRE,63.5,9,0,0,88.32265461564705,1970s
GRE,70.23076923076923,10,0,0,83.9534591246479,1970s
GRE,4.428571428571429,1,0,0,24.436476292048116,1980s
GRE,12.5,2,0,0,43.63745015997577,1980s
GRE,20,3,0,0,36.42435195060233,1980s
GRE,27.45,4,0,0,54.61106680886734,1980s
GRE,35.526315789473685,5,0,0,61.24703521869359,1980s
GRE,43.6,6,0,0,62.7638335110842,1980s
GRE,52.23809523809524,7,0,0,52.607095390453146,1980s
GRE,60.166666666666664,8,0,0,63.20520384195437,1980s
GRE,67.6,9,0,0,78.66660021330102,1980s
GRE,75.36842105263158,10,0,0,76.5189300677994,1980s
GRE,5,1,0,0,30.808206108899313,1990s
GRE,13.473684210526315,2,0,0,24.848791828176996,1990s
GRE,21.42105263157895,3,0,0,42.04041712248859,1990s
GRE,29.75,4,0,0,57.48066044394028,1990s
GRE,39,5,0,0,44.22044029596018,1990s
GRE,47.36842105263158,6,0,0,54.62343597639606,1990s
GRE,55.31578947368421,7,0,0,61.26577297426967,1990s
GRE,64.05263157894737,8,0,0,64.12677925890544,1990s
GRE,73.0909090909091,9,0,0,83.60597489522567,1990s
GRE,81.29411764705883,10,0,0,92.02404740701198,1990s
GTM,4,1,0,0,31.3456726144506,Before 1950s
GTM,11.136363636363637,2,0,0,31.85352988095569,Before 1950s
GTM,18.64,3,0,0,33.51955433091532,Before 1950s
GTM,26.136363636363637,4,0,0,46.23007461099324,Before 1950s
GTM,33.13636363636363,5,0,0,33.57294748316753,Before 1950s
GTM,40.43478260869565,6,0,0,52.07232165192967,Before 1950s
GTM,48.04347826086956,7,0,0,53.35861011379819,Before 1950s
GTM,55.13636363636363,8,0,0,64.46547305918499,Before 1950s
GTM,62,9,0,0,71.16595920355861,Before 1950s
GTM,69.31818181818181,10,0,0,75.27502384929265,Before 1950s
GTM,4.393939393939394,1,0,0,24.11743082181833,1950s
GTM,12,2,0,0,29.39825355905784,1950s
GTM,19.4375,3,0,0,38.26367526750007,1950s
GTM,27,4,0,0,36.20105534224498,1950s
GTM,33.92857142857143,5,0,0,37.606710106370144,1950s
GTM,41.4,6,0,0,41.04836800628582,1950s
GTM,49.61290322580645,7,0,0,51.26421010224691,1950s
GTM,57.06896551724138,8,0,0,50.5986030684525,1950s
GTM,64.58064516129032,9,0,0,59.187627730575365,1950s
GTM,72.35714285714286,10,0,0,73.30589164946656,1950s
GTM,4.5,1,0,0,26.834568925996617,1960s
GTM,12.081632653061224,2,0,0,29.921866994416796,1960s
GTM,19.527272727272727,3,0,0,29.74110663725845,1960s
GTM,27.482142857142858,4,0,0,37.6547359119446,1960s
GTM,35.04,5,0,0,42.518299865353804,1960s
GTM,42.40384615384615,6,0,0,48.811329318538014,1960s
GTM,50.67272727272727,7,0,0,55.54321489240643,1960s
GTM,58.04,8,0,0,57.110200795436896,1960s
GTM,65,9,0,0,68.72042962601988,1960s
GTM,72.0204081632653,10,0,0,74.51672576228822,1960s
GTM,4.518987341772152,1,0,0,23.604415637649623,1970s
GTM,12.435897435897436,2,0,0,28.124925344507723,1970s
GTM,20.545454545454547,3,0,0,32.652491527535574,1970s
GTM,28.042857142857144,4,0,0,43.79691500533797,1970s
GTM,35.55128205128205,5,0,0,43.94701833247539,1970s
GTM,43.01428571428571,6,0,0,41.226352498532144,1970s
GTM,50.45569620253165,7,0,0,51.59494626573024,1970s
GTM,58.32,8,0,0,59.90470620847515,1970s
GTM,66.51282051282051,9,0,0,67.6024434250627,1970s
GTM,73.88235294117646,10,0,0,75.76981857519878,1970s
GTM,4.970873786407767,1,0,0,27.71244771873459,1980s
GTM,13.477777777777778,2,0,0,27.033704425135895,1980s
GTM,21.48913043478261,3,0,0,35.781478064806386,1980s
GTM,29.60674157303371,4,0,0,48.24756627260933,1980s
GTM,37.516129032258064,5,0,0,52.14170705120159,1980s
GTM,45.522222222222226,6,0,0,43.37010525016968,1980s
GTM,53.46236559139785,7,0,0,63.49920973623899,1980s
GTM,61.46236559139785,8,0,0,58.45257643140636,1980s
GTM,69.53260869565217,9,0,0,68.41844530334298,1980s
GTM,77.39772727272727,10,0,0,77.93681254680978,1980s
GTM,4.951219512195122,1,0,0,31.938053202168817,1990s
GTM,13.450704225352112,2,0,0,31.84307105586918,1990s
GTM,21.424657534246574,3,0,0,48.975772135670034,1990s
GTM,30,4,0,0,45.75246795396649,1990s
GTM,38.52054794520548,5,0,0,53.36322152709931,1990s
GTM,46.563380281690144,6,0,0,59.76494447244133,1990s
GTM,54.45205479452055,7,0,0,53.38627453583683,1990s
GTM,63.135802469135804,8,0,0,60.36034155033354,1990s
GTM,71.04545454545455,9,0,0,65.29159551031718,1990s
GTM,78.43243243243244,10,0,0,69.73700694525584,1990s
GUY,3,1,0,0,14.715488747943256,Before 1950s
GUY,8,2,0,0,42.076882291488594,Before 1950s
GUY,13.166666666666666,3,0,0,40.53078192353573,Before 1950s
GUY,18.05263157894737,4,0,0,35.502708171988765,Before 1950s
GUY,23.11111111111111,5,0,0,29.069392151374622,Before 1950s
GUY,27.4,6,0,0,48.70129252031581,Before 1950s
GUY,32,7,0,0,58.41796592846137,Before 1950s
GUY,36.5,8,0,0,75.8575294330842,Before 1950s
GUY,41.05263157894737,9,0,0,64.13178503429725,Before 1950s
GUY,45.5625,10,0,0,77.24218565963825,Before 1950s
GUY,3.5,1,0,0,36.55453534497378,1950s
GUY,9.483870967741936,2,0,0,44.10678254911589,1950s
GUY,15,3,0,0,32.40700180680397,1950s
GUY,20.545454545454547,4,0,0,42.0676688093049,1950s
GUY,26,5,0,0,50.96202585820364,1950s
GUY,31,6,0,0,63.78733494782602,1950s
GUY,36.5,7,0,0,51.48486297637079,1950s
GUY,42,8,0,0,60.965805133063874,1950s
GUY,47,9,0,0,59.70188533336185,1950s
GUY,52.266666666666666,10,0,0,70.43890655806207,1950s
GUY,3.466666666666667,1,0,0,26.743500367246202,1960s
GUY,9.027027027027026,2,0,0,29.56276519073505,1960s
GUY,14.027027027027026,3,0,0,37.28647059999641,1960s
GUY,19,4,0,0,37.48890976873911,1960s
GUY,24.477272727272727,5,0,0,43.27446530659122,1960s
GUY,30,6,0,0,45.97131524874428,1960s
GUY,34.970588235294116,7,0,0,60.5012839275573,1960s
GUY,40.54545454545455,8,0,0,57.651527130265826,1960s
GUY,46.02777777777778,9,0,0,61.37121880004273,1960s
GUY,50.73529411764706,10,0,0,63.80256391515257,1960s
GUY,3.45,1,0,0,29.70757446992714,1970s
GUY,9.53225806451613,2,0,0,31.697682920173598,1970s
GUY,15.524590163934427,3,0,0,45.809418903106184,1970s
GUY,21.01923076923077,4,0,0,48.58074074485356,1970s
GUY,26.483333333333334,5,0,0,56.86347086108288,1970s
GUY,32.50819672131148,6,0,0,52.677023903693524,1970s
GUY,37.96153846153846,7,0,0,67.3687757780585,1970s
GUY,43.5,8,0,0,57.635684772186934,1970s
GUY,49.42372881355932,9,0,0,66.81693133926989,1970s
GUY,54.9811320754717,10,0,0,73.18421414090655,1970s
GUY,4,1,0,0,28.714280809646606,1980s
GUY,10.542372881355933,2,0,0,41.038834356528426,1980s
GUY,16.508196721311474,3,0,0,41.78166317537417,1980s
GUY,22.55,4,0,0,60.26135762039218,1980s
GUY,28.533333333333335,5,0,0,52.30898568627876,1980s
GUY,34.5,6,0,0,51.68461738397342,1980s
GUY,40.5,7,0,0,61.96050701120472,1980s
GUY,46.47540983606557,8,0,0,67.4124759393593,1980s
GUY,52.5,9,0,0,69.79697078832204,1980s
GUY,58.30357142857143,10,0,0,74.08656685558915,1980s
GUY,3.984126984126984,1,0,0,37.426302205753274,1990s
GUY,11.078125,2,0,0,43.30925703315335,1990s
GUY,17.509090909090908,3,0,0,56.47821758650271,1990s
GUY,24.015384615384615,4,0,0,41.64657736997706,1990s
GUY,31.047619047619047,5,0,0,55.08526942525079,1990s
GUY,37.527272727272724,6,0,0,56.98640833480618,1990s
GUY,44.03076923076923,7,0,0,57.71814091821533,1990s
GUY,50.5,8,0,0,67.32863860488375,1990s
GUY,56.97014925373134,9,0,0,67.77197582626627,1990s
GUY,63.37735849056604,10,0,0,78.32599287738765,1990s
HND,3.9655172413793105,1,0,0,34.42872991752964,Before 1950s
HND,10.928571428571429,2,0,0,39.325972746640694,Before 1950s
HND,18.322580645161292,3,0,0,43.30873322220062,Before 1950s
HND,25.916666666666668,4,0,0,49.90485966823289,Before 1950s
HND,33.275862068965516,5,0,0,54.26508070264375,Before 1950s
HND,41.392857142857146,6,0,0,52.14505717397925,Before 1950s
HND,49.333333333333336,7,0,0,62.08096488513847,Before 1950s
HND,57,8,0,0,58.85912885971987,Before 1950s
HND,64.64285714285714,9,0,0,67.96469331361975,Before 1950s
HND,72.23076923076923,10,0,0,77.21515494759628,Before 1950s
HND,3.948717948717949,1,0,0,31.276715337306157,1950s
HND,10.891891891891891,2,0,0,38.55175857134506,1950s
HND,18,3,0,0,38.15808137738683,1950s
HND,25.08823529411765,4,0,0,43.33041766116688,1950s
HND,32.486486486486484,5,0,0,53.404084939627424,1950s
HND,40.56410256410256,6,0,0,42.57341822756029,1950s
HND,48,7,0,0,58.949115380805864,1950s
HND,55.09090909090909,8,0,0,59.50874082690268,1950s
HND,62.333333333333336,9,0,0,70.09534917309854,1950s
HND,69.78787878787878,10,0,0,76.07127589001816,1950s
HND,3.982142857142857,1,0,0,31.703063924238396,1960s
HND,11.5,2,0,0,32.40699096064628,1960s
HND,19.527272727272727,3,0,0,46.828387311605844,1960s
HND,27,4,0,0,45.70920994726169,1960s
HND,34.517857142857146,5,0,0,48.01358974819064,1960s
HND,41.82692307692308,6,0,0,54.01306494571924,1960s
HND,49.5,7,0,0,62.65389363174781,1960s
HND,57.589285714285715,8,0,0,60.089548434144966,1960s
HND,65.53703703703704,9,0,0,73.71064056982446,1960s
HND,72.87234042553192,10,0,0,79.17162427933597,1960s
HND,4.093333333333334,1,0,0,34.275703286485935,1970s
HND,11.519480519480519,2,0,0,34.400627416086266,1970s
HND,19.54794520547945,3,0,0,35.65403474130243,1970s
HND,27.617283950617285,4,0,0,46.39908445874663,1970s
HND,35.04477611940298,5,0,0,54.485544541173724,1970s
HND,42.52,6,0,0,53.61314543081395,1970s
HND,50.51315789473684,7,0,0,60.23409858983369,1970s
HND,58.43589743589744,8,0,0,62.94437400922278,1970s
HND,66.45333333333333,9,0,0,68.13887700959194,1970s
HND,73.84848484848484,10,0,0,78.803525811693,1970s
HND,4.402061855670103,1,0,0,31.608297807587796,1980s
HND,12.522727272727273,2,0,0,37.614814457425574,1980s
HND,20.630434782608695,3,0,0,41.93866263584145,1980s
HND,28.4,4,0,0,43.626170440714894,1980s
HND,36.59090909090909,5,0,0,51.90188185581154,1980s
HND,44.69230769230769,6,0,0,52.990241275042195,1980s
HND,52.51111111111111,7,0,0,61.899589923271705,1980s
HND,60.49438202247191,8,0,0,67.9406379742934,1980s
HND,68.5111111111111,9,0,0,71.67612243969978,1980s
HND,76,10,0,0,83.73103937039481,1980s
HND,4.325581395348837,1,0,0,32.28039668592204,1990s
HND,12.103896103896103,2,0,0,36.17896046189347,1990s
HND,19.402439024390244,3,0,0,44.06537059861121,1990s
HND,27.5,4,0,0,48.19725381127038,1990s
HND,35.45783132530121,5,0,0,50.93307096989971,1990s
HND,43.41975308641975,6,0,0,60.312540287704266,1990s
HND,51.5125,7,0,0,55.312195045179045,1990s
HND,59.525,8,0,0,63.58632022769001,1990s
HND,67.525,9,0,0,72.9184940798461,1990s
HND,74.9,10,0,0,75.77191308883866,1990s
HTI,3.7142857142857144,1,0,0,38.976525990746794,Before 1950s
HTI,11.176470588235293,2,0,0,36.475119005771894,Before 1950s
HTI,17.88888888888889,3,0,0,20.608181159681564,Before 1950s
HTI,25.4,4,0,0,31.89239347844376,Before 1950s
HTI,33.05263157894737,5,0,0,41.288090231020384,Before 1950s
HTI,39.05263157894737,6,0,0,49.29745357075689,Before 1950s
HTI,43.64705882352941,7,0,0,54.04137489694095,Before 1950s
HTI,49.611111111111114,8,0,0,63.28894077859205,Before 1950s
HTI,56.25,9,0,0,72.00433143906211,Before 1950s
HTI,62.3125,10,0,0,85.1030820967301,Before 1950s
HTI,3.774193548387097,1,0,0,32.01756985395975,1950s
HTI,11,2,0,0,35.52628552731417,1950s
HTI,17.896551724137932,3,0,0,37.680551543613646,1950s
HTI,25.035714285714285,4,0,0,35.98136084058429,1950s
HTI,30.384615384615383,5,0,0,36.14036739975673,1950s
HTI,34.96875,6,0,0,29.369446461746815,1950s
HTI,40.035714285714285,7,0,0,56.97336777321646,1950s
HTI,45.714285714285715,8,0,0,63.179201136559826,1950s
HTI,51.69230769230769,9,0,0,73.1392745993309,1950s
HTI,57.464285714285715,10,0,0,83.49091966357234,1950s
HTI,3.9402985074626864,1,0,0,29.50965696962654,1960s
HTI,11,2,0,0,26.274535024396382,1960s
HTI,18.131147540983605,3,0,0,30.24903615261645,1960s
HTI,23.944444444444443,4,0,0,39.38813156586565,1960s
HTI,29.09433962264151,5,0,0,35.48337580179069,1960s
HTI,34.796875,6,0,0,50.77564761225937,1960s
HTI,41.698113207547166,7,0,0,52.606548848223746,1960s
HTI,47.857142857142854,8,0,0,62.78875150444392,1960s
HTI,54.471698113207545,9,0,0,75.46672145034711,1960s
HTI,60.50877192982456,10,0,0,78.26677037453815,1960s
HTI,4.494252873563219,1,0,0,31.30569053483261,1970s
HTI,12.5,2,0,0,25.453238468193888,1970s
HTI,19.725,3,0,0,35.911538838644624,1970s
HTI,24.876712328767123,4,0,0,41.691612412835724,1970s
HTI,30.738095238095237,5,0,0,48.21087151854779,1970s
HTI,38.243589743589745,6,0,0,41.57529236243906,1970s
HTI,44.795180722891565,7,0,0,59.19608862843026,1970s
HTI,52.38095238095238,8,0,0,59.78600755836375,1970s
HTI,58.37662337662338,9,0,0,72.6797007883415,1970s
HTI,64.22857142857143,10,0,0,72.7170274877751,1970s
HTI,3.893617021276596,1,0,0,29.71072536275425,1980s
HTI,11.607843137254902,2,0,0,34.344787831116335,1980s
HTI,18.022988505747126,3,0,0,46.53247777722673,1980s
HTI,23.354166666666668,4,0,0,41.25136647391368,1980s
HTI,30.03488372093023,5,0,0,45.94890243068933,1980s
HTI,36.302083333333336,6,0,0,53.98073855691018,1980s
HTI,43.0722891566265,7,0,0,55.09987865431072,1980s
HTI,49.45454545454545,8,0,0,60.40985515946101,1980s
HTI,55.78260869565217,9,0,0,75.88932100154445,1980s
HTI,61.154761904761905,10,0,0,73.41934648370004,1980s
HTI,5.065789473684211,1,0,0,26.59274044254282,1990s
HTI,13.82716049382716,2,0,0,37.60274018271596,1990s
HTI,21.27027027027027,3,0,0,41.82078664878718,1990s
HTI,29.73972602739726,4,0,0,42.64981928201049,1990s
HTI,36.93589743589744,5,0,0,50.76550514865119,1990s
HTI,44.96296296296296,6,0,0,55.942731317264865,1990s
HTI,51.68493150684932,7,0,0,64.15457210398463,1990s
HTI,59.35064935064935,8,0,0,64.41524428777825,1990s
HTI,65.3157894736842,9,0,0,66.96883917337456,1990s
HTI,71.43283582089552,10,0,0,77.20954648369592,1990s
JAM,2.5,1,0,0,43.53649754570975,Before 1950s
JAM,6.5,2,0,0,50.21137114532728,Before 1950s
JAM,11.105263157894736,3,0,0,53.28304336450519,Before 1950s
JAM,15.4,4,0,0,70.38492256797657,Before 1950s
JAM,19.466666666666665,5,0,0,56.3239880384925,Before 1950s
JAM,23.4,6,0,0,69.38589777950517,Before 1950s
JAM,27.5,7,0,0,45.235864907478046,Before 1950s
JAM,31.94736842105263,8,0,0,62.6863113913304,Before 1950s
JAM,36.5,9,0,0,77.41639703229735,Before 1950s
JAM,40,10,0,0,79.13258374222914,Before 1950s
JAM,2.9047619047619047,1,0,0,40.17380316852391,1950s
JAM,7.904761904761905,2,0,0,35.43400534669505,1950s
JAM,13,3,0,0,52.80770436729107,1950s
JAM,18.095238095238095,4,0,0,57.37364412635074,1950s
JAM,23,5,0,0,40.74808958565562,1950s
JAM,27.904761904761905,6,0,0,52.94987921931093,1950s
JAM,33,7,0,0,59.31145367790157,1950s
JAM,37.529411764705884,8,0,0,57.37635614448219,1950s
JAM,42.095238095238095,9,0,0,66.3903400780732,1950s
JAM,46.89473684210526,10,0,0,77.33038147430022,1950s
JAM,2.9444444444444446,1,0,0,44.925019132158724,1960s
JAM,7.972222222222222,2,0,0,49.4825166248936,1960s
JAM,13.027777777777779,3,0,0,42.26114468688074,1960s
JAM,18,4,0,0,60.16484629014117,1960s
JAM,22.942857142857143,5,0,0,57.329033079275895,1960s
JAM,27.97222222222222,6,0,0,68.20553379717433,1960s
JAM,32.48275862068966,7,0,0,61.53487120826489,1960s
JAM,37.05555555555556,8,0,0,53.01057742680198,1960s
JAM,42,9,0,0,66.0795562624271,1960s
JAM,46.645161290322584,10,0,0,76.54854737919104,1960s
JAM,3.4464285714285716,1,0,0,49.59353360811903,1970s
JAM,9.043478260869565,2,0,0,52.95914607140222,1970s
JAM,14,3,0,0,49.78207697204193,1970s
JAM,19,4,0,0,63.40684205710266,1970s
JAM,24.08695652173913,5,0,0,46.4042906398847,1970s
JAM,29.02173913043478,6,0,0,52.69544853767561,1970s
JAM,34.5,7,0,0,60.94602200160558,1970s
JAM,39.97872340425532,8,0,0,62.06998266147986,1970s
JAM,45,9,0,0,61.77474187511559,1970s
JAM,49.7,10,0,0,79.10742270336239,1970s
JAM,3.462686567164179,1,0,0,39.45201320379816,1980s
JAM,9.485294117647058,2,0,0,51.569138009360124,1980s
JAM,15.5,3,0,0,51.42740366996625,1980s
JAM,21.507462686567163,4,0,0,48.43417495034847,1980s
JAM,26.982142857142858,5,0,0,57.44065222657632,1980s
JAM,32.46969696969697,6,0,0,52.758566744843435,1980s
JAM,38.51470588235294,7,0,0,56.89536868540361,1980s
JAM,44.529411764705884,8,0,0,61.82637401951286,1980s
JAM,50.01754385964912,9,0,0,69.21725442023822,1980s
JAM,55.32258064516129,10,0,0,69.32157509185483,1980s
JAM,3.9523809523809526,1,0,0,33.94658012181949,1990s
JAM,10.454545454545455,2,0,0,50.55238395461507,1990s
JAM,16.92063492063492,3,0,0,45.025768248823255,1990s
JAM,23.5,4,0,0,52.75629012929454,1990s
