group,x,bin,isknot,mid,fit,cohort
BHS,49.666666666666586,8,0,0,60.61978030437503,1950s
BHS,49.99999999999992,8,0,0,60.83612716826036,1950s
BHS,50.33333333333326,8,0,0,61.05247403214569,1950s
BHS,50.66666666666659,8,0,0,61.26882089603102,1950s
BHS,50.99999999999993,8,0,0,61.48516775991636,1950s
BHS,51.333333333333265,8,0,1,61.701514623801685,1950s
BHS,51.6666666666666,8,0,0,61.91786148768702,1950s
BHS,51.999999999999936,8,0,0,62.134208351572354,1950s
BHS,52.33333333333327,8,0,0,62.35055521545768,1950s
BHS,52.66666666666661,8,0,0,62.566902079343016,1950s
BHS,52.99999999999994,8,0,0,62.78324894322835,1950s
BHS,53.33333333333328,8,0,0,62.99959580711368,1950s
BHS,53.666666666666615,8,0,0,63.21594267099901,1950s
BHS,53.99999999999995,8,0,0,63.43228953488435,1950s
BHS,54.333333333333286,8,0,0,63.648636398769675,1950s
BHS,54.66666666666662,8,0,0,63.86498326265501,1950s
BHS,54.99999999999996,8,1,0,64.08133012654034,1950s
BHS,55.28571428571424,9,0,0,64.2667702955849,1950s
BHS,55.57142857142853,9,0,0,64.45221046462947,1950s
BHS,55.85714285714281,9,0,0,64.63765063367404,1950s
BHS,56.142857142857096,9,0,0,64.82309080271861,1950s
BHS,56.42857142857138,9,0,0,65.00853097176318,1950s
BHS,56.714285714285666,9,0,0,65.19397114080775,1950s
BHS,56.99999999999995,9,0,0,65.37941130985232,1950s
BHS,57.285714285714235,9,0,0,65.56485147889688,1950s
BHS,57.57142857142852,9,0,0,65.75029164794145,1950s
BHS,57.857142857142804,9,0,1,65.93573181698602,1950s
BHS,58.14285714285709,9,0,0,66.12117198603059,1950s
BHS,58.428571428571374,9,0,0,66.30661215507516,1950s
BHS,58.71428571428566,9,0,0,66.49205232411973,1950s
BHS,58.99999999999994,9,0,0,66.6774924931643,1950s
BHS,59.28571428571423,9,0,0,66.86293266220886,1950s
BHS,59.57142857142851,9,0,0,67.04837283125343,1950s
BHS,59.8571428571428,9,0,0,67.233813000298,1950s
BHS,60.14285714285708,9,0,0,67.41925316934257,1950s
BHS,60.42857142857137,9,0,0,67.60469333838714,1950s
BHS,60.71428571428565,9,0,0,67.7901335074317,1950s
BHS,60.999999999999936,9,1,0,67.97557367647627,1950s
BHS,61.23809523809518,10,0,0,68.13010715068009,1950s
BHS,61.47619047619042,10,0,0,68.2846406248839,1950s
BHS,61.71428571428566,10,0,0,68.43917409908771,1950s
BHS,61.9523809523809,10,0,0,68.59370757329151,1950s
BHS,62.19047619047614,10,0,0,68.74824104749533,1950s
BHS,62.42857142857138,10,0,0,68.90277452169914,1950s
BHS,62.66666666666662,10,0,0,69.05730799590295,1950s
BHS,62.90476190476186,10,0,0,69.21184147010675,1950s
BHS,63.1428571428571,10,0,0,69.36637494431056,1950s
BHS,63.380952380952344,10,0,1,69.52090841851438,1950s
BHS,63.619047619047585,10,0,0,69.67544189271818,1950s
BHS,63.857142857142826,10,0,0,69.82997536692199,1950s
BHS,64.09523809523806,10,0,0,69.9845088411258,1950s
BHS,64.3333333333333,10,0,0,70.1390423153296,1950s
BHS,64.57142857142854,10,0,0,70.2935757895334,1950s
BHS,64.80952380952378,10,0,0,70.44810926373722,1950s
BHS,65.04761904761902,10,0,0,70.60264273794104,1950s
BHS,65.28571428571426,10,0,0,70.75717621214484,1950s
BHS,65.5238095238095,10,0,0,70.91170968634864,1950s
BHS,65.76190476190474,10,0,0,71.06624316055246,1950s
BHS,1.3333333333333333,1,0,0,39.69358911178182,1960s
BHS,1.6666666666666665,1,0,0,39.82044930896881,1960s
BHS,1.9999999999999998,1,0,0,39.947309506155804,1960s
BHS,2.333333333333333,1,0,0,40.0741697033428,1960s
BHS,2.6666666666666665,1,0,0,40.20102990052979,1960s
BHS,3,1,0,0,40.32789009771678,1960s
BHS,3.3333333333333335,1,0,0,40.45475029490378,1960s
BHS,3.666666666666667,1,0,0,40.581610492090775,1960s
BHS,4,1,0,0,40.70847068927777,1960s
BHS,4.333333333333333,1,0,1,40.83533088646476,1960s
BHS,4.666666666666666,1,0,0,40.96219108365175,1960s
BHS,4.999999999999999,1,0,0,41.089051280838746,1960s
BHS,5.333333333333332,1,0,0,41.215911478025745,1960s
BHS,5.666666666666665,1,0,0,41.34277167521274,1960s
BHS,5.999999999999998,1,0,0,41.46963187239973,1960s
BHS,6.333333333333331,1,0,0,41.59649206958672,1960s
BHS,6.666666666666664,1,0,0,41.723352266773716,1960s
BHS,6.999999999999997,1,0,0,41.85021246396071,1960s
BHS,7.33333333333333,1,0,0,41.9770726611477,1960s
BHS,7.666666666666663,1,0,0,42.1039328583347,1960s
BHS,7.9999999999999964,1,1,0,42.230793055521694,1960s
BHS,8.380952380952378,2,0,0,42.375776138021116,1960s
BHS,8.76190476190476,2,0,0,42.52075922052054,1960s
BHS,9.14285714285714,2,0,0,42.665742303019954,1960s
BHS,9.523809523809522,2,0,0,42.810725385519376,1960s
BHS,9.904761904761903,2,0,0,42.9557084680188,1960s
BHS,10.285714285714285,2,0,0,43.10069155051822,1960s
BHS,10.666666666666666,2,0,0,43.24567463301764,1960s
BHS,11.047619047619047,2,0,0,43.390657715517065,1960s
BHS,11.428571428571429,2,0,0,43.53564079801649,1960s
BHS,11.80952380952381,2,0,1,43.68062388051591,1960s
BHS,12.190476190476192,2,0,0,43.82560696301533,1960s
BHS,12.571428571428573,2,0,0,43.970590045514754,1960s
BHS,12.952380952380954,2,0,0,44.11557312801418,1960s
BHS,13.333333333333336,2,0,0,44.2605562105136,1960s
BHS,13.714285714285717,2,0,0,44.40553929301302,1960s
BHS,14.095238095238098,2,0,0,44.55052237551244,1960s
BHS,14.47619047619048,2,0,0,44.695505458011866,1960s
BHS,14.857142857142861,2,0,0,44.84048854051128,1960s
BHS,15.238095238095243,2,0,0,44.9854716230107,1960s
BHS,15.619047619047624,2,0,0,45.130454705510125,1960s
BHS,16.000000000000004,2,1,0,45.27543778800955,1960s
BHS,16.380952380952383,3,0,0,45.42042087050897,1960s
BHS,16.761904761904763,3,0,0,45.56540395300839,1960s
BHS,17.142857142857142,3,0,0,45.71038703550781,1960s
BHS,17.523809523809522,3,0,0,45.85537011800723,1960s
BHS,17.9047619047619,3,0,0,46.00035320050665,1960s
BHS,18.28571428571428,3,0,0,46.145336283006074,1960s
BHS,18.66666666666666,3,0,0,46.290319365505496,1960s
BHS,19.04761904761904,3,0,0,46.43530244800492,1960s
BHS,19.42857142857142,3,0,0,46.58028553050434,1960s
BHS,19.8095238095238,3,0,1,46.725268613003756,1960s
BHS,20.19047619047618,3,0,0,46.87025169550318,1960s
BHS,20.57142857142856,3,0,0,47.0152347780026,1960s
BHS,20.95238095238094,3,0,0,47.16021786050202,1960s
BHS,21.333333333333318,3,0,0,47.305200943001445,1960s
BHS,21.714285714285698,3,0,0,47.45018402550086,1960s
BHS,22.095238095238077,3,0,0,47.59516710800028,1960s
BHS,22.476190476190457,3,0,0,47.740150190499705,1960s
BHS,22.857142857142836,3,0,0,47.88513327299913,1960s
BHS,23.238095238095216,3,0,0,48.03011635549855,1960s
BHS,23.619047619047596,3,0,0,48.17509943799797,1960s
BHS,23.999999999999975,3,1,0,48.320082520497394,1960s
BHS,24.380952380952355,4,0,0,48.46506560299681,1960s
BHS,24.761904761904734,4,0,0,48.61004868549623,1960s
BHS,25.142857142857114,4,0,0,48.75503176799565,1960s
BHS,25.523809523809494,4,0,0,48.900014850495076,1960s
BHS,25.904761904761873,4,0,0,49.0449979329945,1960s
BHS,26.285714285714253,4,0,0,49.18998101549391,1960s
BHS,26.666666666666632,4,0,0,49.334964097993335,1960s
BHS,27.047619047619012,4,0,0,49.47994718049276,1960s
BHS,27.42857142857139,4,0,0,49.62493026299218,1960s
BHS,27.80952380952377,4,0,1,49.7699133454916,1960s
BHS,28.19047619047615,4,0,0,49.914896427991025,1960s
BHS,28.57142857142853,4,0,0,50.05987951049045,1960s
BHS,28.95238095238091,4,0,0,50.20486259298986,1960s
BHS,29.33333333333329,4,0,0,50.349845675489284,1960s
BHS,29.71428571428567,4,0,0,50.49482875798871,1960s
BHS,30.09523809523805,4,0,0,50.63981184048813,1960s
BHS,30.47619047619043,4,0,0,50.784794922987544,1960s
BHS,30.857142857142808,4,0,0,50.929778005486966,1960s
BHS,31.238095238095188,4,0,0,51.07476108798639,1960s
BHS,31.619047619047567,4,0,0,51.21974417048581,1960s
BHS,31.999999999999947,4,1,0,51.36472725298523,1960s
BHS,32.285714285714235,5,0,0,51.473464564859796,1960s
BHS,32.57142857142852,5,0,0,51.582201876734366,1960s
BHS,32.857142857142804,5,0,0,51.69093918860893,1960s
BHS,33.14285714285709,5,0,0,51.7996765004835,1960s
BHS,33.428571428571374,5,0,0,51.90841381235806,1960s
BHS,33.71428571428566,5,0,0,52.017151124232626,1960s
BHS,33.99999999999994,5,0,0,52.125888436107196,1960s
BHS,34.28571428571423,5,0,0,52.23462574798176,1960s
BHS,34.57142857142851,5,0,0,52.34336305985633,1960s
BHS,34.8571428571428,5,0,1,52.45210037173089,1960s
BHS,35.14285714285708,5,0,0,52.560837683605456,1960s
BHS,35.42857142857137,5,0,0,52.66957499548002,1960s
BHS,35.71428571428565,5,0,0,52.77831230735459,1960s
BHS,35.999999999999936,5,0,0,52.88704961922915,1960s
BHS,36.28571428571422,5,0,0,52.99578693110372,1960s
BHS,36.571428571428505,5,0,0,53.104524242978286,1960s
BHS,36.85714285714279,5,0,0,53.21326155485285,1960s
BHS,37.142857142857075,5,0,0,53.32199886672742,1960s
BHS,37.42857142857136,5,0,0,53.43073617860198,1960s
BHS,37.714285714285644,5,0,0,53.53947349047655,1960s
BHS,37.99999999999993,5,1,0,53.648210802351116,1960s
BHS,38.333333333333265,6,0,0,53.77507099953811,1960s
BHS,38.6666666666666,6,0,0,53.9019311967251,1960s
BHS,38.999999999999936,6,0,0,54.0287913939121,1960s
BHS,39.33333333333327,6,0,0,54.155651591099094,1960s
BHS,39.66666666666661,6,0,0,54.28251178828609,1960s
BHS,39.99999999999994,6,0,0,54.409371985473086,1960s
BHS,40.33333333333328,6,0,0,54.53623218266008,1960s
BHS,40.666666666666615,6,0,0,54.66309237984707,1960s
BHS,40.99999999999995,6,0,0,54.78995257703407,1960s
BHS,41.333333333333286,6,0,1,54.916812774221064,1960s
BHS,41.66666666666662,6,0,0,55.04367297140806,1960s
BHS,41.99999999999996,6,0,0,55.17053316859506,1960s
BHS,42.33333333333329,6,0,0,55.29739336578204,1960s
BHS,42.66666666666663,6,0,0,55.42425356296904,1960s
BHS,42.999999999999964,6,0,0,55.55111376015604,1960s
BHS,43.3333333333333,6,0,0,55.67797395734303,1960s
BHS,43.666666666666636,6,0,0,55.80483415453003,1960s
BHS,43.99999999999997,6,0,0,55.93169435171702,1960s
BHS,44.33333333333331,6,0,0,56.05855454890401,1960s
BHS,44.66666666666664,6,0,0,56.18541474609101,1960s
BHS,44.99999999999998,6,1,0,56.312274943278005,1960s
BHS,45.333333333333314,7,0,0,56.439135140465,1960s
BHS,45.66666666666665,7,0,0,56.565995337652,1960s
BHS,45.999999999999986,7,0,0,56.69285553483899,1960s
BHS,46.33333333333332,7,0,0,56.81971573202598,1960s
BHS,46.66666666666666,7,0,0,56.94657592921298,1960s
BHS,46.99999999999999,7,0,0,57.073436126399976,1960s
BHS,47.33333333333333,7,0,0,57.20029632358697,1960s
BHS,47.666666666666664,7,0,0,57.32715652077397,1960s
BHS,48,7,0,0,57.454016717960954,1960s
BHS,48.333333333333336,7,0,1,57.580876915147954,1960s
BHS,48.66666666666667,7,0,0,57.70773711233495,1960s
BHS,49.00000000000001,7,0,0,57.83459730952194,1960s
BHS,49.33333333333334,7,0,0,57.96145750670894,1960s
BHS,49.66666666666668,7,0,0,58.08831770389593,1960s
BHS,50.000000000000014,7,0,0,58.215177901082924,1960s
BHS,50.33333333333335,7,0,0,58.342038098269924,1960s
BHS,50.666666666666686,7,0,0,58.46889829545692,1960s
BHS,51.00000000000002,7,0,0,58.59575849264391,1960s
BHS,51.33333333333336,7,0,0,58.72261868983091,1960s
BHS,51.66666666666669,7,0,0,58.8494788870179,1960s
BHS,52.00000000000003,7,1,0,58.976339084204895,1960s
BHS,52.28571428571431,8,0,0,59.08507639607946,1960s
BHS,52.5714285714286,8,0,0,59.19381370795403,1960s
BHS,52.85714285714288,8,0,0,59.30255101982859,1960s
BHS,53.14285714285717,8,0,0,59.41128833170316,1960s
BHS,53.42857142857145,8,0,0,59.520025643577725,1960s
BHS,53.71428571428574,8,0,0,59.62876295545229,1960s
BHS,54.00000000000002,8,0,0,59.73750026732685,1960s
BHS,54.285714285714306,8,0,0,59.84623757920142,1960s
BHS,54.57142857142859,8,0,0,59.95497489107599,1960s
BHS,54.857142857142875,8,0,1,60.063712202950555,1960s
BHS,55.14285714285716,8,0,0,60.17244951482512,1960s
BHS,55.428571428571445,8,0,0,60.28118682669968,1960s
BHS,55.71428571428573,8,0,0,60.38992413857425,1960s
BHS,56.000000000000014,8,0,0,60.49866145044882,1960s
BHS,56.2857142857143,8,0,0,60.607398762323385,1960s
BHS,56.571428571428584,8,0,0,60.71613607419795,1960s
BHS,56.85714285714287,8,0,0,60.82487338607251,1960s
BHS,57.14285714285715,8,0,0,60.93361069794708,1960s
BHS,57.42857142857144,8,0,0,61.042348009821644,1960s
BHS,57.71428571428572,8,0,0,61.151085321696215,1960s
BHS,58.00000000000001,8,1,0,61.25982263357078,1960s
BHS,58.33333333333334,9,0,0,61.38668283075777,1960s
BHS,58.66666666666668,9,0,0,61.51354302794476,1960s
BHS,59.000000000000014,9,0,0,61.64040322513176,1960s
BHS,59.33333333333335,9,0,0,61.767263422318756,1960s
BHS,59.666666666666686,9,0,0,61.89412361950575,1960s
BHS,60.00000000000002,9,0,0,62.02098381669275,1960s
BHS,60.33333333333336,9,0,0,62.14784401387974,1960s
BHS,60.66666666666669,9,0,0,62.274704211066734,1960s
BHS,61.00000000000003,9,0,0,62.40156440825373,1960s
BHS,61.333333333333364,9,0,1,62.528424605440726,1960s
BHS,61.6666666666667,9,0,0,62.65528480262772,1960s
BHS,62.000000000000036,9,0,0,62.78214499981472,1960s
BHS,62.33333333333337,9,0,0,62.909005197001704,1960s
BHS,62.66666666666671,9,0,0,63.035865394188704,1960s
BHS,63.00000000000004,9,0,0,63.162725591375704,1960s
BHS,63.33333333333338,9,0,0,63.28958578856269,1960s
BHS,63.666666666666714,9,0,0,63.41644598574969,1960s
BHS,64.00000000000004,9,0,0,63.54330618293668,1960s
BHS,64.33333333333337,9,0,0,63.670166380123675,1960s
BHS,64.6666666666667,9,0,0,63.79702657731066,1960s
BHS,65.00000000000003,9,1,0,63.92388677449766,1960s
BHS,65.28571428571432,10,0,0,64.03262408637222,1960s
BHS,65.57142857142861,10,0,0,64.1413613982468,1960s
BHS,65.8571428571429,10,0,0,64.25009871012136,1960s
BHS,66.1428571428572,10,0,0,64.35883602199593,1960s
BHS,66.42857142857149,10,0,0,64.4675733338705,1960s
BHS,66.71428571428578,10,0,0,64.57631064574507,1960s
BHS,67.00000000000007,10,0,0,64.68504795761964,1960s
BHS,67.28571428571436,10,0,0,64.79378526949421,1960s
BHS,67.57142857142865,10,0,0,64.90252258136877,1960s
BHS,67.85714285714295,10,0,1,65.01125989324333,1960s
BHS,68.14285714285724,10,0,0,65.11999720511791,1960s
BHS,68.42857142857153,10,0,0,65.22873451699247,1960s
BHS,68.71428571428582,10,0,0,65.33747182886705,1960s
BHS,69.00000000000011,10,0,0,65.44620914074162,1960s
BHS,69.2857142857144,10,0,0,65.55494645261618,1960s
BHS,69.5714285714287,10,0,0,65.66368376449076,1960s
BHS,69.85714285714299,10,0,0,65.77242107636532,1960s
BHS,70.14285714285728,10,0,0,65.8811583882399,1960s
BHS,70.42857142857157,10,0,0,65.98989570011446,1960s
BHS,70.71428571428586,10,0,0,66.09863301198902,1960s
BHS,1.380952380952381,1,0,0,40.146825764366874,1970s
BHS,1.7619047619047619,1,0,0,40.27986697834492,1970s
BHS,2.142857142857143,1,0,0,40.41290819232297,1970s
BHS,2.5238095238095237,1,0,0,40.54594940630102,1970s
BHS,2.9047619047619047,1,0,0,40.67899062027907,1970s
BHS,3.2857142857142856,1,0,0,40.81203183425712,1970s
BHS,3.6666666666666665,1,0,0,40.94507304823517,1970s
BHS,4.0476190476190474,1,0,0,41.07811426221322,1970s
BHS,4.428571428571429,1,0,0,41.21115547619127,1970s
BHS,4.80952380952381,1,0,1,41.34419669016932,1970s
BHS,5.190476190476192,1,0,0,41.47723790414737,1970s
BHS,5.571428571428573,1,0,0,41.61027911812542,1970s
BHS,5.952380952380954,1,0,0,41.74332033210347,1970s
BHS,6.333333333333336,1,0,0,41.87636154608152,1970s
BHS,6.714285714285717,1,0,0,42.00940276005957,1970s
BHS,7.0952380952380985,1,0,0,42.14244397403762,1970s
BHS,7.47619047619048,1,0,0,42.27548518801567,1970s
BHS,7.857142857142861,1,0,0,42.408526401993726,1970s
BHS,8.238095238095243,1,0,0,42.54156761597177,1970s
BHS,8.619047619047624,1,0,0,42.674608829949825,1970s
BHS,9.000000000000005,1,1,0,42.80765004392787,1970s
BHS,9.380952380952387,2,0,0,42.940691257905925,1970s
BHS,9.761904761904768,2,0,0,43.07373247188397,1970s
BHS,10.14285714285715,2,0,0,43.206773685862025,1970s
BHS,10.52380952380953,2,0,0,43.33981489984007,1970s
BHS,10.904761904761912,2,0,0,43.472856113818125,1970s
BHS,11.285714285714294,2,0,0,43.60589732779617,1970s
BHS,11.666666666666675,2,0,0,43.738938541774225,1970s
BHS,12.047619047619056,2,0,0,43.87197975575227,1970s
BHS,12.428571428571438,2,0,0,44.005020969730325,1970s
BHS,12.809523809523819,2,0,1,44.13806218370837,1970s
BHS,13.1904761904762,2,0,0,44.271103397686424,1970s
BHS,13.571428571428582,2,0,0,44.40414461166448,1970s
BHS,13.952380952380963,2,0,0,44.537185825642524,1970s
BHS,14.333333333333345,2,0,0,44.67022703962058,1970s
BHS,14.714285714285726,2,0,0,44.803268253598624,1970s
BHS,15.095238095238107,2,0,0,44.93630946757668,1970s
BHS,15.476190476190489,2,0,0,45.069350681554724,1970s
BHS,15.85714285714287,2,0,0,45.20239189553278,1970s
BHS,16.23809523809525,2,0,0,45.335433109510824,1970s
BHS,16.61904761904763,2,0,0,45.46847432348888,1970s
BHS,17.00000000000001,2,1,0,45.60151553746692,1970s
BHS,17.333333333333343,3,0,0,45.71792659969772,1970s
BHS,17.666666666666675,3,0,0,45.83433766192851,1970s
BHS,18.000000000000007,3,0,0,45.950748724159304,1970s
BHS,18.33333333333334,3,0,0,46.0671597863901,1970s
BHS,18.66666666666667,3,0,0,46.18357084862089,1970s
BHS,19.000000000000004,3,0,0,46.299981910851685,1970s
BHS,19.333333333333336,3,0,0,46.41639297308248,1970s
BHS,19.666666666666668,3,0,0,46.53280403531327,1970s
BHS,20,3,0,0,46.649215097544065,1970s
BHS,20.333333333333332,3,0,1,46.765626159774854,1970s
BHS,20.666666666666664,3,0,0,46.88203722200565,1970s
BHS,20.999999999999996,3,0,0,46.998448284236446,1970s
BHS,21.33333333333333,3,0,0,47.114859346467235,1970s
BHS,21.66666666666666,3,0,0,47.23127040869803,1970s
BHS,21.999999999999993,3,0,0,47.347681470928826,1970s
BHS,22.333333333333325,3,0,0,47.464092533159615,1970s
BHS,22.666666666666657,3,0,0,47.58050359539041,1970s
BHS,22.99999999999999,3,0,0,47.69691465762121,1970s
BHS,23.33333333333332,3,0,0,47.813325719851996,1970s
BHS,23.666666666666654,3,0,0,47.92973678208279,1970s
BHS,23.999999999999986,3,1,0,48.04614784431358,1970s
BHS,24.333333333333318,4,0,0,48.162558906544376,1970s
BHS,24.66666666666665,4,0,0,48.27896996877517,1970s
BHS,24.999999999999982,4,0,0,48.39538103100597,1970s
BHS,25.333333333333314,4,0,0,48.51179209323676,1970s
BHS,25.666666666666647,4,0,0,48.62820315546755,1970s
BHS,25.99999999999998,4,0,0,48.74461421769834,1970s
BHS,26.33333333333331,4,0,0,48.86102527992914,1970s
BHS,26.666666666666643,4,0,0,48.97743634215993,1970s
BHS,26.999999999999975,4,0,0,49.09384740439072,1970s
BHS,27.333333333333307,4,0,1,49.21025846662152,1970s
BHS,27.66666666666664,4,0,0,49.32666952885231,1970s
BHS,27.99999999999997,4,0,0,49.4430805910831,1970s
BHS,28.333333333333304,4,0,0,49.5594916533139,1970s
BHS,28.666666666666636,4,0,0,49.675902715544694,1970s
BHS,28.999999999999968,4,0,0,49.79231377777548,1970s
BHS,29.3333333333333,4,0,0,49.90872484000628,1970s
BHS,29.666666666666632,4,0,0,50.02513590223707,1970s
BHS,29.999999999999964,4,0,0,50.141546964467864,1970s
BHS,30.333333333333297,4,0,0,50.25795802669866,1970s
BHS,30.66666666666663,4,0,0,50.37436908892945,1970s
BHS,30.99999999999996,4,1,0,50.490780151160244,1970s
BHS,31.428571428571388,5,0,0,50.64045151688555,1970s
BHS,31.857142857142815,5,0,0,50.79012288261086,1970s
BHS,32.28571428571424,5,0,0,50.93979424833616,1970s
BHS,32.71428571428567,5,0,0,51.08946561406147,1970s
BHS,33.1428571428571,5,0,0,51.23913697978678,1970s
BHS,33.571428571428534,5,0,0,51.38880834551208,1970s
BHS,33.999999999999964,5,0,0,51.538479711237386,1970s
BHS,34.428571428571395,5,0,0,51.6881510769627,1970s
BHS,34.857142857142826,5,0,0,51.837822442688,1970s
BHS,35.285714285714256,5,0,1,51.98749380841331,1970s
BHS,35.71428571428569,5,0,0,52.137165174138616,1970s
BHS,36.14285714285712,5,0,0,52.28683653986393,1970s
BHS,36.57142857142855,5,0,0,52.43650790558923,1970s
BHS,36.99999999999998,5,0,0,52.586179271314535,1970s
BHS,37.42857142857141,5,0,0,52.735850637039846,1970s
BHS,37.85714285714284,5,0,0,52.88552200276515,1970s
BHS,38.28571428571427,5,0,0,53.03519336849046,1970s
BHS,38.7142857142857,5,0,0,53.184864734215765,1970s
BHS,39.14285714285713,5,0,0,53.334536099941076,1970s
BHS,39.57142857142856,5,0,0,53.48420746566638,1970s
BHS,39.99999999999999,5,1,0,53.633878831391684,1970s
BHS,40.33333333333333,6,0,0,53.75028989362248,1970s
BHS,40.666666666666664,6,0,0,53.866700955853275,1970s
BHS,41,6,0,0,53.98311201808407,1970s
BHS,41.333333333333336,6,0,0,54.09952308031487,1970s
BHS,41.66666666666667,6,0,0,54.21593414254566,1970s
BHS,42.00000000000001,6,0,0,54.33234520477645,1970s
BHS,42.33333333333334,6,0,0,54.44875626700725,1970s
BHS,42.66666666666668,6,0,0,54.565167329238044,1970s
BHS,43.000000000000014,6,0,0,54.68157839146884,1970s
BHS,43.33333333333335,6,0,1,54.79798945369963,1970s
BHS,43.666666666666686,6,0,0,54.914400515930424,1970s
BHS,44.00000000000002,6,0,0,55.03081157816122,1970s
BHS,44.33333333333336,6,0,0,55.147222640392016,1970s
BHS,44.66666666666669,6,0,0,55.26363370262281,1970s
BHS,45.00000000000003,6,0,0,55.38004476485361,1970s
BHS,45.333333333333364,6,0,0,55.496455827084404,1970s
BHS,45.6666666666667,6,0,0,55.61286688931519,1970s
BHS,46.000000000000036,6,0,0,55.72927795154599,1970s
BHS,46.33333333333337,6,0,0,55.845689013776784,1970s
BHS,46.66666666666671,6,0,0,55.96210007600757,1970s
BHS,47.00000000000004,6,1,0,56.07851113823837,1970s
BHS,47.42857142857147,7,0,0,56.22818250396368,1970s
BHS,47.857142857142904,7,0,0,56.37785386968899,1970s
BHS,48.285714285714334,7,0,0,56.527525235414295,1970s
BHS,48.714285714285765,7,0,0,56.6771966011396,1970s
BHS,49.142857142857196,7,0,0,56.82686796686491,1970s
BHS,49.571428571428626,7,0,0,56.976539332590214,1970s
BHS,50.00000000000006,7,0,0,57.12621069831552,1970s
BHS,50.42857142857149,7,0,0,57.27588206404083,1970s
BHS,50.85714285714292,7,0,0,57.42555342976614,1970s
BHS,51.28571428571435,7,0,1,57.575224795491444,1970s
BHS,51.71428571428578,7,0,0,57.72489616121675,1970s
BHS,52.14285714285721,7,0,0,57.87456752694206,1970s
BHS,52.57142857142864,7,0,0,58.02423889266736,1970s
BHS,53.00000000000007,7,0,0,58.17391025839267,1970s
BHS,53.4285714285715,7,0,0,58.32358162411798,1970s
BHS,53.85714285714293,7,0,0,58.47325298984329,1970s
BHS,54.28571428571436,7,0,0,58.622924355568585,1970s
BHS,54.71428571428579,7,0,0,58.7725957212939,1970s
BHS,55.142857142857224,7,0,0,58.92226708701921,1970s
BHS,55.571428571428655,7,0,0,59.07193845274451,1970s
BHS,56.000000000000085,7,1,0,59.221609818469815,1970s
BHS,56.33333333333342,8,0,0,59.33802088070061,1970s
BHS,56.66666666666676,8,0,0,59.45443194293141,1970s
BHS,57.00000000000009,8,0,0,59.5708430051622,1970s
BHS,57.33333333333343,8,0,0,59.687254067393,1970s
BHS,57.666666666666764,8,0,0,59.803665129623795,1970s
BHS,58.0000000000001,8,0,0,59.92007619185459,1970s
BHS,58.333333333333435,8,0,0,60.03648725408538,1970s
BHS,58.66666666666677,8,0,0,60.152898316316175,1970s
BHS,59.00000000000011,8,0,0,60.26930937854697,1970s
BHS,59.33333333333344,8,0,1,60.38572044077776,1970s
BHS,59.66666666666678,8,0,0,60.502131503008556,1970s
BHS,60.000000000000114,8,0,0,60.61854256523935,1970s
BHS,60.33333333333345,8,0,0,60.73495362747015,1970s
BHS,60.666666666666785,8,0,0,60.851364689700944,1970s
BHS,61.00000000000012,8,0,0,60.96777575193174,1970s
BHS,61.33333333333346,8,0,0,61.084186814162535,1970s
BHS,61.66666666666679,8,0,0,61.20059787639333,1970s
BHS,62.00000000000013,8,0,0,61.31700893862412,1970s
BHS,62.333333333333464,8,0,0,61.433420000854916,1970s
BHS,62.6666666666668,8,0,0,61.549831063085705,1970s
BHS,63.000000000000135,8,1,0,61.6662421253165,1970s
BHS,63.33333333333347,9,0,0,61.7826531875473,1970s
BHS,63.666666666666806,9,0,0,61.89906424977809,1970s
BHS,64.00000000000014,9,0,0,62.01547531200889,1970s
BHS,64.33333333333347,9,0,0,62.131886374239684,1970s
BHS,64.6666666666668,9,0,0,62.24829743647047,1970s
BHS,65.00000000000013,9,0,0,62.36470849870126,1970s
BHS,65.33333333333346,9,0,0,62.48111956093206,1970s
BHS,65.66666666666679,9,0,0,62.597530623162854,1970s
BHS,66.00000000000011,9,0,0,62.71394168539364,1970s
BHS,66.33333333333344,9,0,1,62.83035274762443,1970s
BHS,66.66666666666677,9,0,0,62.94676380985523,1970s
BHS,67.0000000000001,9,0,0,63.063174872086016,1970s
BHS,67.33333333333343,9,0,0,63.179585934316805,1970s
BHS,67.66666666666676,9,0,0,63.2959969965476,1970s
BHS,68.00000000000009,9,0,0,63.4124080587784,1970s
BHS,68.33333333333341,9,0,0,63.528819121009185,1970s
BHS,68.66666666666674,9,0,0,63.645230183239974,1970s
BHS,69.00000000000007,9,0,0,63.76164124547077,1970s
BHS,69.3333333333334,9,0,0,63.878052307701566,1970s
BHS,69.66666666666673,9,0,0,63.994463369932355,1970s
BHS,70.00000000000006,9,1,0,64.11087443216314,1970s
BHS,70.38095238095244,10,0,0,64.2439156461412,1970s
BHS,70.76190476190482,10,0,0,64.37695686011924,1970s
BHS,71.1428571428572,10,0,0,64.5099980740973,1970s
BHS,71.52380952380958,10,0,0,64.64303928807534,1970s
BHS,71.90476190476195,10,0,0,64.77608050205339,1970s
BHS,72.28571428571433,10,0,0,64.90912171603145,1970s
BHS,72.66666666666671,10,0,0,65.0421629300095,1970s
BHS,73.0476190476191,10,0,0,65.17520414398754,1970s
BHS,73.42857142857147,10,0,0,65.30824535796559,1970s
BHS,73.80952380952385,10,0,1,65.44128657194364,1970s
