colorr,epct05,epct25,epct50,epct75,epct95,boot
6,10.694626292741587,19.31106913294489,30.081622683199022,40.85217623345314,49.46861907365645,180
7,5.993857333324162,14.730827262443038,25.65203967384163,36.57325208524023,45.3102220143591,180
8,7.356234556842297,18.303382949003748,31.98731843920556,45.67125392940737,56.61840232156882,180
9,6.215791802411432,16.177153481152057,28.628855579577838,41.08055767800362,51.04191935674425,180
1,22.792284520334288,32.032168780481335,43.58202410566514,55.131879430848954,64.37176369099599,181
2,21.03698460674594,28.806323552991273,38.517997235797935,48.22967091860461,55.999009864849945,181
3,20.34631067099305,28.20257523021474,38.02290592924186,47.84323662826898,55.699501187490675,181
4,17.514842964662215,25.236309540438135,34.88814276015804,44.53997597987794,52.26144255565386,181
5,15.065389801887026,23.087366377802983,33.11483709769793,43.14230781759288,51.16428439350883,181
6,13.777293341254111,22.141674834364522,32.597151700752534,43.052628567140545,51.41701006025095,181
7,8.977768194507888,17.363966566490838,27.84671453146952,38.3294624964482,46.71566086843115,181
8,11.154420485084186,21.230943940573713,33.82659825993562,46.422252579297535,56.49877603478706,181
9,9.196613830368177,18.440612210268455,29.995610185143796,41.55060816001914,50.794606539919414,181
1,24.459845228634208,33.55995834522744,44.935099740968994,56.310241136710545,65.41035425330378,182
2,21.788791987143046,30.14175546196952,40.58295980550261,51.02416414903571,59.37712762386218,182
3,21.84236054263093,30.18763344398652,40.619224570681,51.050815697375484,59.396088598731076,182
4,18.409879614592114,26.46494188262782,36.53376971767244,46.60259755271707,54.65765982075278,182
5,16.04749840826833,24.545098731594916,35.16709913575315,45.78909953991139,54.28669986323797,182
6,13.544335122355253,22.16241083348732,32.93500547240241,43.70760011131749,52.325675822449554,182
7,11.495062585082145,20.843961261674266,32.53008460741441,44.21620795315456,53.56510662974668,182
8,14.04264031662227,23.706052643601893,35.78531805232642,47.86458346105095,57.527995788030566,182
9,9.37083372068037,17.994766196613632,28.774681791530213,39.554597386446794,48.17852986238006,182
1,23.538633961857713,31.367137913975547,41.152767854122835,50.93839779427013,58.76690174638796,183
2,23.33826052874894,31.35248937425466,41.37027543113681,51.38806148801896,59.402290333524675,183
3,20.985137851721564,28.994349071766276,39.00586309682217,49.017377121878056,57.02658834192277,183
4,18.482220810159365,26.8272871122969,37.25861998996882,47.68995286764075,56.03501916977829,183
5,16.328323634202732,25.007969816087453,35.857527543443354,46.707085270799254,55.38673145268398,183
6,14.629637601820253,23.553582650975493,34.70851396241954,45.86344527386359,54.787390323018826,183
7,9.856490819544405,18.879793264642636,30.15892132101543,41.438049377388225,50.461351822486456,183
8,13.87700747711957,24.23250659845378,37.17688050012155,50.121254401789315,60.47675352312353,183
9,13.312250404334929,22.611812837763807,34.236265879549904,45.860718921335994,55.16028135476487,183
1,20.05524558104461,29.448740798475207,41.19060982026345,52.932478842051694,62.32597405948229,184
2,19.038882407252053,27.293814710309697,37.61248008913175,47.931145467953804,56.18607777101145,184
3,18.404343527919423,26.480682910459894,36.576107138635486,46.67153136681108,54.747870749351556,184
4,15.218766289593932,22.915210344214252,32.53576541248965,42.15632048076506,49.852764535385376,184
5,12.226491883278527,20.31520089726954,30.426087164758307,40.53697343224707,48.62568244623809,184
6,9.410382864981711,17.77505766154883,28.230901157257726,38.68674465296662,47.05141944953373,184
7,6.032215900674833,15.1771369285767,26.608288213454035,38.039439498331376,47.184360526233235,184
8,8.139386763970194,18.268909317910765,30.93081251033648,43.59271570276219,53.72223825670276,184
9,6.412174166400031,15.184770835891676,26.150516672756233,37.11626250962079,45.88885917911243,184
1,19.521732171239798,28.385062478504395,39.46422536258514,50.543388246665884,59.40671855393049,185
2,19.796586580223043,28.01827789762867,38.29539204438571,48.57250619114274,56.79419750854837,185
3,18.58206837702427,26.29335097571088,35.93245422406914,45.5715574724274,53.28284007111401,185
4,14.741880257964146,22.45974779575716,32.10708221799843,41.7544166402397,49.47228417803272,185
5,13.254659867615613,21.623784319191007,32.08518988366025,42.546595448129494,50.91571989970488,185
6,11.655992329388397,20.202878440363932,30.88648607908335,41.57009371780278,50.11697982877831,185
7,7.214035158513389,15.716207938450605,26.343923913372123,36.971639888293645,45.47381266823086,185
8,8.129661389654038,18.503318755049193,31.470390461793137,44.43746216853708,54.811119533932235,185
9,8.204051354615789,18.01564557445098,30.280138349244965,42.54463112403895,52.356225343874144,185
1,19.37289479997016,28.125677781187015,39.066656507708075,50.00763523422914,58.760418215445995,186
2,20.541018839104083,29.006096607176133,39.58744381726619,50.16879102735625,58.6338687954283,186
3,19.67608340795205,27.921683179879302,38.22868289478836,48.53568260969743,56.78128238162468,186
4,15.679767591250997,23.517674978347593,33.315059212218344,43.11244344608909,50.95035083318569,186
5,14.123342553408099,22.819963919198592,33.69074062643671,44.56151733367483,53.25813869946532,186
6,12.363269694764469,20.862031746728633,31.48548431168384,42.10893687663905,50.60769892860321,186
7,8.599869933585264,17.356915454200035,28.303222354968497,39.24952925573696,48.006574776351734,186
8,12.766753805091756,23.197657128373365,36.236286282475376,49.27491543657739,59.70581875985899,186
9,8.64862433982968,16.78325093346957,26.951534175519434,37.119817417569294,45.25444401120919,186
1,22.08080098533741,30.381447022355083,40.757254568627175,51.13306211489927,59.433708151916946,187
2,20.25098373515163,27.784444326759,37.201270066268215,46.61809580577743,54.151556397384795,187
3,19.77002304536413,27.484427014442257,37.12743197578992,46.770436937137575,54.484840906215695,187
4,16.4155178273707,24.101832191692132,33.70972514709393,43.31761810249572,51.00393246681716,187
5,13.439038261081105,21.77728225190173,32.200087240427514,42.6228922289533,50.96113621977392,187
6,11.585193693805792,20.245935245016476,31.071862184029833,41.89778912304319,50.55853067425387,187
7,7.392069455742147,16.563732015623174,28.028310215474463,39.492888415325744,48.66455097520677,187
8,10.87964769925863,21.636303381839987,35.082122985066675,48.52794258829337,59.28459827087473,187
9,10.451556891041442,19.912808690694316,31.739373440260408,43.5659381898265,53.027189989479375,187
1,17.683421854009023,25.58660866297253,35.46559217417692,45.3445756853813,53.24776249434481,188
2,19.83676886991579,28.92903770640113,40.2943737520078,51.65970979761447,60.75197863409981,188
3,18.02812286762235,25.78876802199965,35.48957446497128,45.1903809079429,52.9510260623202,188
4,13.965030193051769,21.833873309278765,31.669927204562512,41.50598109984626,49.37482421607325,188
5,12.653356932416198,21.26891640605335,32.038365748099785,42.80781509014622,51.42337456378337,188
6,9.211855028581564,17.812155801330874,28.56253176726751,39.31290773320414,47.91320850595346,188
7,5.1316290325931595,14.5556850364668,26.33575504130885,38.1158250461509,47.53988105002455,188
8,8.44527382959528,19.492342486606063,33.30117830786955,47.11001412913303,58.15708278614382,188
9,9.447816048191878,19.194789779451042,31.378506943524997,43.56222410759895,53.30919783885812,188
1,18.46040976086364,27.173832652069528,38.065611266076885,48.95738988008425,57.670812771290144,189
2,17.163365390108662,24.57919835746342,33.84898956665687,43.11878077585031,50.53461374320507,189
3,16.989861322477207,24.619779368386084,34.15717692577218,43.69457448315827,51.32449252906714,189
4,13.325734032377598,20.86548532483034,30.290174440396264,39.71486355596218,47.254614848414924,189
5,10.345010230136705,18.278706391624397,28.195826593484014,38.11294679534363,46.04664295683132,189
6,8.804799506991282,17.43197280266734,28.215939422262416,38.999906041857486,47.627079337533544,189
7,5.920857277767892,14.912306898163534,26.151618923658084,37.39093094915263,46.382380569548275,189
8,6.775464581746781,16.765808332141418,29.25373802013472,41.74166770812802,51.73201145852266,189
9,6.722004845272289,15.978001703967172,27.547997777335773,39.11799385070437,48.37399070939926,189
1,22.55495335276202,32.244227805731256,44.3558208719428,56.46741393815434,66.15668839112358,190
2,20.931187355671668,28.79869564949913,38.633081016783464,48.46746638406779,56.33497467789525,190
3,20.30153294626532,28.518073401320922,38.78874897014043,49.05942453895994,57.27596499401554,190
4,17.7712469136873,25.802742733761022,35.84211250885317,45.88148228394532,53.91297810401903,190
5,15.809320998635245,24.163113841103623,34.60535489418909,45.04759594727456,53.40138878974294,190
6,13.973030966606077,22.17045077732056,32.41722554071367,42.66400030410678,50.861420114821264,190
7,10.581866705487823,19.191469290397983,29.953472521535687,40.715475752673385,49.32507833758355,190
8,12.029527380419863,21.884550585617383,34.20332959211429,46.52210859861118,56.37713180380871,190
9,9.636638446249332,18.9236338685197,30.532378146357665,42.14112242419563,51.428117846466,190
1,21.80596128641506,31.524187662472094,43.671970632543385,55.81975360261467,65.53797997867171,191
2,19.604763754276902,27.020194001035925,36.2894818094847,45.55876961793348,52.9741998646925,191
3,19.47635874181831,27.23633541562897,36.936306257892305,46.63627710015564,54.39625377396629,191
4,14.840919372396254,22.324862335733084,31.67979103990412,41.03471974407516,48.51866270741199,191
5,13.043951056341488,21.34050243106227,31.711191649463252,42.081880867864236,50.37843224258502,191
6,11.005198526682427,19.492250347677277,30.101065123920836,40.709879900164395,49.196931721159245,191
7,7.00482382708793,15.758517747814167,26.700635148721965,37.64275254962976,46.396446470356,191
8,8.23910124749652,18.4919887022116,31.308098020605456,44.12420733899931,54.37709479371439,191
9,5.864613929239454,15.736540395449428,28.076448478211894,40.41635656097436,50.28828302718433,191
1,22.766693868053437,32.901437636683404,45.56986734747086,58.238297058258325,68.37304082688829,192
2,19.644328915207566,27.131456932119463,36.490366953259326,45.8492769743992,53.33640499131109,192
3,19.801858791797518,28.051188002886583,38.362849516747914,48.674511030609246,56.92384024169831,192
4,15.871551946784109,23.69379129882156,33.471590488868365,43.24938967891518,51.07162903095262,192
5,13.656108492207633,22.078395013801078,32.606253165792886,43.134111317784694,51.55639783937814,192
6,11.979440209037877,20.467894290633417,31.078461892627843,41.68902949462227,50.17748357621781,192
7,6.423837279615364,15.060778868812887,25.856955855309792,36.653132841806695,45.29007443100423,192
8,10.017323829163491,20.942022781413563,34.59789647172615,48.25377016203874,59.178469114288816,192
9,6.343353955946062,15.414312899608046,26.753011579185525,38.09171025876301,47.16266920242499,192
1,18.307989206991316,28.01162828172693,40.141177125146456,52.27072596856597,61.97436504330159,193
2,15.89660230181229,23.60053085984061,33.23044155737601,42.860352254911405,50.56428081293973,193
3,15.147297189164501,23.397973828927196,33.71131962863056,44.02466542833393,52.27534206809663,193
4,11.52891891761644,19.66391206736067,29.83265350454096,40.00139494172125,48.136388091465484,193
5,10.514220973224067,19.235686562368798,30.137518548799708,41.03935053523062,49.760816124375346,193
6,8.520908913914042,17.2308599309937,28.118298702343267,39.00573747369285,47.7156884907725,193
7,4.322125672534457,13.212533119457618,24.325542428111568,35.43855173676552,44.328959183688674,193
8,5.873102555709711,16.359258915299385,29.46695436478648,42.57464981427357,53.060806173863256,193
9,2.601404235261616,12.206712030336547,24.21334677418021,36.21998151802388,45.82528931309881,193
1,16.059566768725414,24.598427828896355,35.272004154110036,45.94558047932372,54.484441539494654,194
2,18.858969658624186,28.315577316107504,40.13633688796165,51.9570964598158,61.41370411729912,194
3,17.781287986824267,25.916369531870366,36.08522146317799,46.254073394485616,54.38915493953171,194
4,14.537942251997512,22.491993944389684,32.434558559879896,42.37712317537011,50.33117486776228,194
5,12.634625482610048,20.890516860466494,31.210381082787052,41.53024530510761,49.78613668296406,194
6,10.383126072236388,19.047384682455053,29.87770794522838,40.708031208001714,49.37228981822038,194
7,5.598304843370995,14.370115283174716,25.334878332929367,36.299641382684015,45.071451822487745,194
8,10.588346912329488,21.712002655195676,35.616572333778414,49.52114201236115,60.644797755227344,194
9,8.289726232667672,16.98577307600427,27.85583163017502,38.72589018434577,47.421937027682375,194
1,20.42622672661141,29.686522226527543,41.261891601422704,52.837260976317864,62.097556476234004,195
2,21.26348770872015,30.235463474351924,41.450433181391645,52.66540288843136,61.637378654063134,195
3,21.420435531736885,29.998203273641092,40.72041295102135,51.44262262840161,60.02039037030582,195
4,17.719687435865552,25.724212492714095,35.72986881377477,45.735525134835456,53.740050191684006,195
5,15.648150648667453,24.046531309119047,34.54450713468354,45.04248296024804,53.44086362069963,195
6,13.210994571756993,21.89403794369117,32.74784215860889,43.60164637352661,52.284689745460796,195
7,9.068104577421753,18.082162498316627,29.34973489943522,40.61730730055381,49.63136522144868,195
8,13.737141007559522,24.52730864164557,38.01501818425313,51.502727726860684,62.29289536094673,195
9,9.551529878297899,18.53048318293963,29.754174813741795,40.97786644454396,49.9568197491857,195
1,20.717708292666615,28.835022869687236,38.98166609096302,49.12830931223879,57.24562388925942,196
2,20.39821844882033,28.673550436483445,39.01771542106234,49.36188040564124,57.63721239330435,196
3,19.308559466139606,27.35177135420926,37.40578621429633,47.45980107438339,55.50301296245304,196
4,15.80997463866413,23.952057668402215,34.12966145557482,44.30726524274743,52.44934827248551,196
5,14.502513844020655,23.15911867453434,33.97987471267644,44.80063075081855,53.45723558133223,196
6,11.67227871903696,20.195732606087585,30.850049964900865,41.50436732371415,50.02782121076477,196
7,7.157235664198888,16.43883023747169,28.0408234540627,39.64281667065371,48.924411243926514,196
8,10.06497455038745,21.180286459751834,35.07442634645731,48.968566233162775,60.08387814252717,196
9,10.421221481582428,20.287306733648798,32.61991329873175,44.95251986381471,54.81860511588108,196
1,19.503755842717126,28.978593491273692,40.8221405519694,52.66568761266511,62.14052526122167,197
2,20.470531757861142,29.345755456478138,40.43978507974938,51.533814703020624,60.409038401637616,197
3,19.846014159325044,27.95393764975593,38.08884201279453,48.22374637583313,56.33166986626402,197
4,16.36058366269683,24.066070857450743,33.69792985089313,43.329788844335525,51.03527603908944,197
5,15.233019136982845,23.56296179588265,33.97539011950741,44.38781844313216,52.71776110203197,197
6,12.314311555531553,20.646860110808852,31.06254580490548,41.478231499002106,49.810780054279405,197
7,8.555789152714324,17.262787246297325,28.146534863276077,39.030282480254826,47.737280573837836,197
8,12.60290030720895,23.12018504233275,36.266790961237504,49.41339688014226,59.93068161526605,197
9,7.770264046712115,16.218002542181768,26.777675661518835,37.337348780855905,45.785087276325555,197
1,19.581572140212252,29.01735748414035,40.81208916405048,52.606820843960605,62.0426061878887,198
2,21.92451608571353,30.065514778915766,40.24176314541856,50.41801151192135,58.55901020512359,198
3,19.57986457844776,27.2358894385219,36.80592051361458,46.37595158870725,54.03197644878139,198
4,16.04036422167052,23.93471633151917,33.80265646882998,43.67059660614079,51.564948715989445,198
5,13.866435370150034,22.328013270126842,32.90498564509785,43.481958020068866,51.943535920045676,198
6,12.929652566449365,21.6500315985279,32.550505388626064,43.45097917872424,52.171358210802765,198
7,8.530800019609673,16.947281428905075,27.467883190524326,37.98848495214358,46.40496636143899,198
8,11.059501074016966,21.574628483899474,34.71853774625261,47.86244700860574,58.37757441848825,198
9,8.42851696811446,17.398549263865768,28.611089633554904,39.82363000324404,48.79366229899535,198
1,24.6028398336641,34.02912788259465,45.81198794375783,57.59484800492102,67.02113605385156,199
2,22.94124602113692,30.563428025502247,40.09115553095891,49.61888303641557,57.241065040780896,199
3,20.534174747843018,28.02073534074556,37.37893608187374,46.73713682300192,54.22369741590447,199
4,18.559936599783793,26.47392151089681,36.366402649788085,46.258883788679356,54.172868699792375,199
5,14.777686926034194,22.68649239047975,32.57249922103669,42.458506051593645,50.367311516039194,199
6,14.18115567733717,22.94786244532495,33.90624590530968,44.864629365294405,53.63133613328219,199
7,9.560919356366265,18.117659136025527,28.813583860599604,39.50950858517368,48.066248364832944,199
8,11.92577876467468,22.185089797498428,35.00922858852811,47.83336737955779,58.09267841238154,199
9,8.81283192636928,18.258085984479557,30.06465355711741,41.87122112975526,51.31647518786554,199
1,18.22203446178329,27.715828910045662,39.583071970373624,51.45031503070159,60.94410947896396,200
2,16.20972926511283,24.45193264432308,34.754686868335895,45.05744109234871,53.29964447155896,200
3,15.680870762682428,24.077396295593033,34.57305321173129,45.06871012786955,53.46523566078015,200
4,12.899298835690782,20.87137795658714,30.836476857707584,40.80157575882803,48.77365487972439,200
5,10.533260503643781,18.78598089291207,29.101881379497435,39.41778186608279,47.67050225535109,200
6,8.952800372730024,17.54150401791769,28.277383574402272,39.013263130886855,47.601966776074526,200
7,5.882151917484606,14.772152470932587,25.884653162742566,36.99715385455254,45.88715440800053,200
8,6.895890406165437,16.84559695768848,29.282730147092284,41.71986333649609,51.66956988801913,200
9,4.323818375842876,14.023013054807278,26.14700640351278,38.27099975221828,47.970194431182684,200
1,20.492199379024814,30.53375276024714,43.085694486775054,55.63763621330296,65.6791895945253,201
2,18.128596970422734,26.06285478785358,35.98067705964214,45.8984993314307,53.832757148861546,201
3,17.537676393336476,25.519936924110084,35.49776258757709,45.4755882510441,53.45784878181772,201
4,13.637345837147638,21.534137664068766,31.40512744772018,41.27611723137159,49.172909058292724,201
5,11.951282420230886,20.424342491328886,31.01566758020138,41.60699266907388,50.08005274017188,201
6,10.24031487486371,18.887378026409316,29.69620696584132,40.505035905273324,49.15209905681893,201
7,6.776942815320599,15.563846150589736,26.54747531967616,37.53110448876258,46.31800782403172,201
8,8.857184076855862,18.610129612486045,30.801311532023774,42.9924934515615,52.74543898719168,201
9,4.974299184530228,14.528556046083105,26.471377123024205,38.4141981999653,47.96845506151818,201
1,17.943541041637573,27.37832245221776,39.171799215442995,50.96527597866823,60.40005738924842,202
2,17.289304341664245,25.414778423033866,35.571621024745895,45.72846362645792,53.85393770782754,202
3,16.5279229618828,24.586344936191182,34.65937240407666,44.73239987196214,52.79082184627052,202
4,13.991393268234292,21.75035113903051,31.449048477525782,41.14774581602105,48.906703686817266,202
5,11.350664028433503,19.479541930538648,29.64063930817008,39.801736685801515,47.93061458790665,202
6,8.449814486672878,16.95006833428636,27.575385643803212,38.20070295332006,46.70095680093354,202
7,3.799966040860374,12.838060693229828,24.135679008691646,35.43329732415346,44.47139197652291,202
8,7.08512599743524,18.256029217790555,32.2196582432347,46.183287268678846,57.35419048903416,202
9,4.972182559242967,14.35989172813816,26.094528189257154,37.82916465037615,47.21687381927134,202
1,20.219484167946057,29.3987233639038,40.87277235885098,52.34682135379816,61.52606054975591,203
2,18.200484652425438,26.227606883166118,36.261509671591966,46.295412460017815,54.322534690758495,203
3,18.99076997748281,27.13107450747709,37.306455169969944,47.48183583246279,55.622140362457074,203
4,14.777004048191596,22.492349292293916,32.13653084742182,41.78071240254972,49.49605764665204,203
5,12.34164814104076,20.42688940265083,30.533440979663414,40.639992556676,48.72523381828607,203
6,9.816655643680416,18.55982273935222,29.48878160894198,40.41774047853174,49.16090757420355,203
7,7.554703735086621,16.99759186508131,28.801202027574675,40.60481219006804,50.04770032006273,203
8,10.42867583729151,20.773940200342892,33.70552065415712,46.637101107971354,56.98236547102273,203
9,6.98590645249069,15.507385011078018,26.159233209312177,36.81108140754634,45.332559966133665,203
1,19.214712371289117,27.825383116557106,38.58872154814209,49.35205997972707,57.962730724995055,204
2,19.510925623921814,27.916521649736268,38.42351668200433,48.9305117142724,57.336107740086845,204
3,17.92724362721037,25.592883268693768,35.174932820548015,44.75698237240226,52.422622013885665,204
4,14.135117746473714,21.957431861856982,31.735324506086066,41.51321715031516,49.33553126569842,204
5,12.204476696715332,20.557457604701852,30.998683739685,41.439909874668146,49.792890782654666,204
6,10.079681305400548,18.801029694961514,29.702715181912716,40.60440066886392,49.325749058424876,204
7,4.788870371749499,13.52269308607598,24.439971478984084,35.357249871892186,44.09107258621867,204
8,7.760603604859372,19.0236258466569,33.1024036489038,47.18118145115071,58.444203692948236,204
9,7.306729046411241,17.413073960237483,30.04600510252029,42.6789362448031,52.785281158629346,204
1,22.358323595788654,31.293297170426825,42.46201413872454,53.630731107022264,62.565704681660435,205
2,19.909700602568563,27.27939703782672,36.491517581899416,45.70363812597212,53.073334561230276,205
3,19.69806617170571,27.697680609521804,37.69719865679191,47.69671670406203,55.69633114187812,205
4,15.646547655613878,23.535310869638337,33.39626488716891,43.257218904699485,51.14598211872394,205
5,14.540820085200355,23.115973330982342,33.83491488820982,44.553856445437305,53.129009691219295,205
6,12.627792183772335,20.97963852888809,31.419446460282774,41.85925439167746,50.21110073679321,205
7,8.460633439043288,17.215553236266327,28.159202982795126,39.10285272932393,47.85777252654697,205
8,9.298478194604085,19.29761541527553,31.79653694111484,44.29545846695415,54.2945956876256,205
9,8.759266349765936,18.83600784690981,31.431934718339647,44.027861589769486,54.10460308691336,205
1,21.395095296322427,29.875120780634923,40.47515263602554,51.07518449141617,59.55520997572866,206
2,21.18611850373455,29.295595105435986,39.43244085756278,49.56928660968957,57.678763211391,206
3,21.531696295139138,29.606548600073506,39.700113981241465,49.79367936240942,57.868531667343795,206
4,17.061043488347853,24.466827446919865,33.72405739513488,42.9812873433499,50.38707130192191,206
5,14.469456902900786,22.922964048733398,33.489847981024155,44.05673191331492,52.51023905914753,206
6,12.471156478844703,21.20494066264454,32.12217089239434,43.03940112214413,51.77318530594397,206
7,9.262757571250585,18.44916725984877,29.9321793705965,41.41519148134424,50.60160116994242,206
8,11.978986507093023,22.27082539422282,35.135624003135064,48.00042261204731,58.2922614991771,206
9,11.151251300705662,19.816365414869498,30.647758057574293,41.47915070027909,50.14426481444293,206
1,23.534956473447846,33.10460399323509,45.06666339296915,57.0287227927032,66.59837031249043,207
2,19.770277152458352,26.756310730376978,35.48885270277526,44.22139467517354,51.20742825309217,207
3,18.86063555103513,26.97118803205232,37.10937863332381,47.24756923459529,55.35812171561248,207
4,15.400617841807565,23.241337512387652,33.04223710061276,42.843136688837866,50.68385635941795,207
5,12.27988005372053,20.54640186546234,30.879554130139603,41.21270639481686,49.47922820655867,207
6,11.838905696022458,20.79573720606228,31.99177659361206,43.18781598116185,52.14464749120167,207
7,6.517938711065648,15.079801255208624,25.782129435387343,36.484457615566065,45.04632015970903,207
8,9.30304940723122,20.2002416611945,33.8217319786486,47.4432222961027,58.34041455006598,207
9,6.794278348264976,16.252259678357092,28.07473634097224,39.89721300358738,49.3551943336795,207
1,23.73502858651218,32.915201473523325,44.390417582287256,55.86563369105118,65.04580657806233,208
2,24.516592074184214,32.84729110852888,43.260664901459705,53.674038694390525,62.00473772873519,208
3,23.656798207522154,31.566123735910217,41.4527806463953,51.339437556880384,59.24876308526844,208
4,20.408489683142825,28.31140873797855,38.1900575565232,48.06870637506786,55.97162542990358,208
5,19.332785274146342,27.66127721892248,38.07189214989265,48.482507080862824,56.810999025638964,208
6,16.488373605031178,24.23012758755985,33.90732006572068,43.58451254388152,51.32626652641019,208
7,12.656000107659853,21.425450965912617,32.38726453872857,43.349078111544536,52.1185289697973,208
8,14.703134474128786,24.83580107041388,37.50163431577024,50.16746756112661,60.3001341574117,208
9,11.7304721992572,21.37049128895117,33.42051515106863,45.4705390131861,55.11055810288006,208
1,19.950220449912138,29.573685550404782,41.60301692602059,53.63234830163639,63.255813402129036,209
2,19.392089307021756,27.298364176790066,37.18120776400045,47.064051351210836,54.970326220979146,209
3,18.6616280485389,26.427475419918277,36.1347846341425,45.842093848366716,53.607941219746095,209
4,16.00936603375033,23.82358433507952,33.59135721174101,43.359130088402495,51.173348389731686,209
5,13.426643074255432,21.59931629080863,31.81515781150013,42.03099933219163,50.20367254874482,209
6,11.94246758600451,20.568448072484436,31.35092368058434,42.133399288684245,50.75937977516417,209
7,7.547410103963367,16.48316212633665,27.65285215430326,38.82254218226987,47.758294204643164,209
8,9.310152045670483,19.637319081177203,32.5462778755606,45.455236669944,55.78240370545072,209
9,6.093748762688312,15.47645068144633,27.20482807989385,38.93320547834138,48.315907397099394,209
1,21.322094073578523,30.5488699900269,42.08233988558737,53.61580978114784,62.84258569759622,210
2,19.63278027918343,27.151994516734696,36.55101231367378,45.95003011061287,53.46924434816414,210
3,17.810583109665835,25.303528476368776,34.66971018474745,44.03589189312613,51.52883725982907,210
4,14.226859322284582,21.85370801860573,31.387268889007164,40.920829759408605,48.54767845572975,210
5,12.995703675048842,21.24848933234643,31.56447140396842,41.8804534755904,50.133239132887994,210
6,10.88390158146105,19.267968532245394,29.748052220725825,40.22813590920626,48.6122028599906,210
7,7.097244495227507,15.592966794304095,26.21261966814983,36.832272541995565,45.327994841072154,210
8,8.8090502538008,19.141328105839918,32.056675420888816,44.97202273593771,55.30430058797683,210
9,5.482099182108589,14.524736712284849,25.828033625005173,37.13133053772549,46.173968067901754,210
1,16.920634272255587,26.210607828405273,37.82307477359238,49.43554171877948,58.72551527492917,211
2,18.0236933827197,26.465903813695967,37.0186668524163,47.571429891136646,56.01364032211291,211
3,16.680931481009303,24.658359689816827,34.63014495082623,44.60193021183563,52.579358420643146,211
4,13.764721012902198,21.70384346587345,31.627746532087517,41.55164959830158,49.49077205127284,211
5,12.496495403959738,20.67760946120209,30.904002032755024,41.130394604307966,49.311508661550306,211
6,8.87095521527715,17.020620920343593,27.207703051676646,37.3947851830097,45.54445088807615,211
7,4.995734738848572,13.968526069105698,25.184515231927104,36.40050439474851,45.37329572500563,211
8,9.177569489545853,19.975892670949953,33.47379664770507,46.97170062446019,57.77002380586429,211
9,5.79806562990386,14.579022980943238,25.55521966974246,36.531416358541684,45.31237370958106,211
1,21.132915673033366,29.928320853291837,40.92257732861493,51.91683380393802,60.71223898419649,212
2,19.802775608704657,27.999388826370947,38.24515534845381,48.49092187053667,56.68753508820295,212
3,20.637411189813736,28.869612746583016,39.159864692544616,49.450116638506216,57.6823181952755,212
4,16.811544536173773,24.451341852795373,34.00108849857237,43.55083514434937,51.190632460970974,212
5,14.924738822512138,23.29516605609755,33.758200098079314,44.22123414006107,52.59166137364648,212
6,12.378722045606255,20.865540517230954,31.47406360676183,42.08258669629271,50.56940516791741,212
7,9.249512132575786,18.062508297256386,29.07875350310713,40.094998708957874,48.90799487363847,212
8,9.70272548644234,19.608180718833914,31.98999975932338,44.37181879981284,54.27727403220442,212
9,9.436575815123735,19.647279052039195,32.41065809818352,45.17403714432785,55.384740381243304,212
1,23.676611831198237,33.593801359633304,45.99028827017714,58.386775180720974,68.30396470915603,213
2,20.861401363210724,28.560078287471196,38.183424442796785,47.80677059812237,55.50544752238284,213
3,19.646439211192373,27.834337518573204,38.06921040279924,48.304083287025286,56.49198159440612,213
4,16.171968561829356,24.265015767518353,34.3813247746296,44.497633781740845,52.59068098742984,213
5,13.902961024465085,22.47826755216752,33.19740071179556,43.9165338714236,52.49184039912604,213
6,12.159187743855309,21.021443310774423,32.09926276942331,43.17708222807221,52.03933779499132,213
7,8.61584393699784,17.611909914830402,28.856992387121107,40.102074859411815,49.09814083724437,213
8,9.653741398906348,20.322150744514147,33.6576624265239,46.99317410853364,57.661583454141436,213
9,7.033174827420565,16.982267849247116,29.4186341265303,41.85500040381349,51.80409342564003,213
1,22.508315749019943,31.285542574303953,42.257076105908965,53.22860963751398,62.005836462798,214
2,20.33731755959865,28.25194579168277,38.14523108178791,48.03851637189307,55.95314460397718,214
3,20.84449689192486,28.780047354247102,38.69948543214991,48.61892351005272,56.554473972374964,214
4,16.469304156039698,24.00543664919526,33.42560226563972,42.84576788208417,50.38190037523973,214
5,14.867242717180828,23.036553703952112,33.24819243741622,43.45983117088033,51.629142157651614,214
6,11.529324241036162,19.68743664454044,29.885077148920793,40.08271765330114,48.240830056805414,214
7,9.609102326686386,18.693704663875742,30.049457585362436,41.40521050684913,50.48981284403848,214
8,11.062895359302857,20.75886785977174,32.87883348535785,44.99879911094396,54.69477161141285,214
9,7.5920163653960016,16.518486419736696,27.676573987662564,38.83466155558843,47.76113160992912,214
1,24.87616871438678,34.3812151117912,46.262523108546716,58.14383110530224,67.64887750270665,215
2,20.808792353848283,28.186632142897977,37.40893187921009,46.6312316155222,54.0090714045719,215
3,20.683566289445448,29.019699247520457,39.43986544511422,49.86003164270798,58.19616460078299,215
4,17.686304682692338,25.735887716172165,35.79786650802195,45.85984529987173,53.909428333351556,215
5,15.359006162489795,23.671419735438366,34.06193670162408,44.45245366780979,52.76486724075836,215
6,13.248691253117357,21.77022298951799,32.422137660018784,43.074052330519585,51.59558406692022,215
7,9.07204766826948,18.12076211603181,29.43165517573472,40.74254823543763,49.79126268319996,215
