colorr,slope,boot
7,0.4493667287654806,269
8,0.4918648939991786,269
9,0.48922198018590124,269
1,0.4224919217237207,270
2,0.4093336885749427,270
3,0.42836060996477066,270
4,0.40141604170458717,270
5,0.39283568604790753,270
6,0.4164091018901534,270
7,0.43786380048340506,270
8,0.5434441279590355,270
9,0.43588495742912886,270
1,0.5088364587263697,271
2,0.41966402521445095,271
3,0.4246123294557709,271
4,0.4070855616925813,271
5,0.41799590179115576,271
6,0.41687458630842816,271
7,0.4393466852732026,271
8,0.5430910422917139,271
9,0.40376205354181965,271
1,0.48972202287634126,272
2,0.46476941446562653,272
3,0.4150115761349828,272
4,0.37933688445901276,272
5,0.4110522752737583,272
6,0.4364721299250005,272
7,0.4395369358453434,272
8,0.5070565087186281,272
9,0.42150657570502725,272
1,0.411383046263496,273
2,0.4255001155551455,273
3,0.4252870611704395,273
4,0.3826698393219329,273
5,0.41261843597963727,273
6,0.42084505691773,273
7,0.45562431089524946,273
8,0.5144937820154459,273
9,0.44624070144868333,273
1,0.42398450645495783,274
2,0.3973373917173331,274
3,0.3986844907624593,274
4,0.40850596812823015,274
5,0.42647321477892136,274
6,0.4396735091041101,274
7,0.4451037514857189,274
8,0.49879099771953284,274
9,0.43045911847894847,274
1,0.4998085184886467,275
2,0.40073814471015445,275
3,0.4201652170630168,275
4,0.40777517478053843,275
5,0.41911699534534846,275
6,0.40726353205498755,275
7,0.44038322799385377,275
8,0.5324415604010477,275
9,0.4680853293966281,275
1,0.43281541852937055,276
2,0.4633067441145547,276
3,0.40587073880210733,276
4,0.3980345312491656,276
5,0.42497078470639443,276
6,0.44406081552110044,276
7,0.4416824679683148,276
8,0.5016086737940008,276
9,0.45091715258560816,276
1,0.45542072586643434,277
2,0.4422605842249522,277
3,0.42355322175959625,277
4,0.39856595546396256,277
5,0.41572898825697996,277
6,0.423683030864637,277
7,0.4209187203085326,277
8,0.5136228130584742,277
9,0.4838297690747914,277
1,0.4459053837180626,278
2,0.3813421541761729,278
3,0.4097058609333296,278
4,0.4090855557892462,278
5,0.4094855427972957,278
6,0.4263200404708968,278
7,0.45059661003846996,278
8,0.5422500343938284,278
9,0.4914990832108762,278
1,0.46162142232444836,279
2,0.36665927096090556,279
3,0.4037936034838898,279
4,0.40770416921146263,279
5,0.44090881940121335,279
6,0.4226415559057259,279
7,0.4490325023676908,279
8,0.519777287938999,279
9,0.4470471761336627,279
1,0.4221616253392493,280
2,0.3712059390935336,280
3,0.4114321429993775,280
4,0.3954874426242062,280
5,0.40407880383697187,280
6,0.407995866859863,280
7,0.46050544302561613,280
8,0.5027041505151328,280
9,0.463113970702288,280
1,0.44253408452365467,281
2,0.37325507067567504,281
3,0.4002922332185431,281
4,0.4019519801147353,281
5,0.412976573446139,281
6,0.4192734567870505,281
7,0.42193221581355433,281
8,0.4987225075400743,281
9,0.4776740377655017,281
1,0.4400856471716463,282
2,0.40021991002189516,282
3,0.3740403085292448,282
4,0.3917528680309183,282
5,0.402426787641244,282
6,0.43657185705899465,282
7,0.4452667858946013,282
8,0.517832465735713,282
9,0.46530808734913026,282
1,0.4549604561655444,283
2,0.38072177401351665,283
3,0.41556561537570236,283
4,0.38627309192158343,283
5,0.3870368491104522,283
6,0.4324108648098648,283
7,0.4486435145995418,283
8,0.5231597898207888,283
9,0.4756707559308499,283
1,0.4696605573475856,284
2,0.46087193182935565,284
3,0.400587051200819,284
4,0.3702600953503761,284
5,0.4231980992711952,284
6,0.42826137314190016,284
7,0.4504154595295754,284
8,0.4944882815601421,284
9,0.4640119514426411,284
1,0.45204459248930073,285
2,0.4079977619963553,285
3,0.4040226199862871,285
4,0.40001583804753843,285
5,0.4174946748632962,285
6,0.43423156445793787,285
7,0.44436144377934383,285
8,0.5228709891803331,285
9,0.45686175992882283,285
1,0.48863398625184146,286
2,0.4239348869373056,286
3,0.39947805702287276,286
4,0.39948539749986545,286
5,0.4152173467332666,286
6,0.4331041950050136,286
7,0.43579307450760335,286
8,0.48437059427388435,286
9,0.45300780118506767,286
1,0.45061144411866155,287
2,0.3890128560914128,287
3,0.40647013570944285,287
4,0.39823289826630337,287
5,0.4140965009226381,287
6,0.43490676814536955,287
7,0.4365719550622108,287
8,0.5200925252710178,287
9,0.4582302380756109,287
1,0.43464077716519006,288
2,0.42346017052642215,288
3,0.38698424348663657,288
4,0.3916498568774963,288
5,0.4173543145769163,288
6,0.42558282326279284,288
7,0.43675213183468325,288
8,0.49415231573640495,288
9,0.4438278061096596,288
1,0.4782850903842294,289
2,0.3946400274916095,289
3,0.39989696779750256,289
4,0.3847723344509741,289
5,0.41925467281461026,289
6,0.4308402346810654,289
7,0.45791722198991447,289
8,0.5406974411160856,289
9,0.4343479990994483,289
1,0.47414424245586534,290
2,0.446684447594876,290
3,0.3947417849838931,290
4,0.4087329890813805,290
5,0.4152031730400379,290
6,0.43538644381355446,290
7,0.45095493308019585,290
8,0.4954203944180754,290
9,0.44767044345283336,290
1,0.47823716117701576,291
2,0.40268585761082615,291
3,0.3811525513686477,291
4,0.4040474016080071,291
5,0.4152291928757311,291
6,0.41799306342535575,291
7,0.46185159476174664,291
8,0.5159701877764911,291
9,0.4578818166565535,291
1,0.4387513400243486,292
2,0.4058794166788342,292
3,0.4271623053436335,292
4,0.39210755248096213,292
5,0.41226498645606813,292
6,0.42198514294992223,292
7,0.43310896605454924,292
8,0.49577614602587344,292
9,0.4916074912580449,292
1,0.4644921879540815,293
2,0.3835663891304895,293
3,0.39952157549305795,293
4,0.40111141943901985,293
5,0.4134973083535596,293
6,0.4416358942967565,293
7,0.4443060749389145,293
8,0.5221715678071108,293
9,0.4866356821947029,293
1,0.47579005696590865,294
2,0.3954103493768784,294
3,0.4024536664935452,294
4,0.37606299776376134,294
5,0.4239076151502643,294
6,0.4447184036210405,294
7,0.4499792776715147,294
8,0.504276397238091,294
9,0.44919450180832293,294
1,0.4277804039273261,295
2,0.40649106635761445,295
3,0.4115761636858123,295
4,0.37272542779413326,295
5,0.4159073903363582,295
6,0.4160043045540451,295
7,0.44062387090713756,295
8,0.5390748181447501,295
9,0.4238955683985849,295
1,0.45340183537607975,296
2,0.3965442021629452,296
3,0.4133606099521601,296
4,0.39843198280953407,296
5,0.4127755111475388,296
6,0.4275902791497344,296
7,0.4347300701974843,296
8,0.5205362867299124,296
9,0.48747894025193256,296
1,0.4631768942015727,297
2,0.3723627955376565,297
3,0.41711895639116403,297
4,0.3965660649566313,297
5,0.42147050758874116,297
6,0.413928398648281,297
7,0.4382240005425508,297
8,0.5037085268580291,297
9,0.4508718718621869,297
1,0.4546227013698362,298
2,0.4015599069056093,298
3,0.4199445114576744,298
4,0.38825793966542177,298
5,0.40604991566770093,298
6,0.43686800820235316,298
7,0.4236984387890747,298
8,0.5433955753991361,298
9,0.45986666137405696,298
1,0.48354976469993055,299
2,0.41658573254984443,299
3,0.4078098495716501,299
4,0.38665947017171387,299
5,0.4317641326057064,299
6,0.4434515523574099,299
7,0.43241298847946136,299
8,0.5016957729908134,299
9,0.4799816523380926,299
1,0.44538679092479605,300
2,0.39901653755082334,300
3,0.4182187333657236,300
4,0.3894700514621699,300
5,0.4305818932612906,300
6,0.4205318538290832,300
7,0.4319471309326861,300
8,0.4967106048726819,300
9,0.44054189505682284,300
1,0.49275007638512003,301
2,0.40138728863711426,301
3,0.4267681597852618,301
4,0.38207650948830907,301
5,0.40655313125168235,301
6,0.4287645686010834,301
7,0.41981328742669655,301
8,0.5278843333843916,301
9,0.43788582003175575,301
1,0.4605447293953761,302
2,0.402771130272251,302
3,0.42848558506453144,302
4,0.38274452240986234,302
5,0.39989996159260094,302
6,0.41335062745641904,302
7,0.4616363229994497,302
8,0.48518234445352776,302
9,0.45137817787989987,302
1,0.4458224938074209,303
2,0.3848454130665836,303
3,0.4062302812774894,303
4,0.3984335852251651,303
5,0.4326764926855176,303
6,0.44072842831577475,303
7,0.4604598831326232,303
8,0.5183853034779342,303
9,0.45739776171676366,303
1,0.46857979461196103,304
2,0.3990220895157541,304
3,0.39079420569800916,304
4,0.38969937804589017,304
5,0.4095817955956071,304
6,0.4191058810250863,304
7,0.4326617050140555,304
8,0.5275609002703346,304
9,0.4523977935768712,304
1,0.4768444692933076,305
2,0.4478448345743222,305
3,0.40164135306545723,305
4,0.39534718581931166,305
5,0.40316690744407646,305
6,0.4462457619120881,305
7,0.4233222880372162,305
8,0.5063561226358466,305
9,0.4085708614656038,305
1,0.42758455525327105,306
2,0.4033362808662595,306
3,0.3976099722358345,306
4,0.3743852409799856,306
5,0.4151107515499103,306
6,0.4236936455190226,306
7,0.42747800389743795,306
8,0.4954349159753423,306
9,0.4608555112293452,306
1,0.4644649069533191,307
2,0.3799556485546761,307
3,0.4140654146778269,307
4,0.3810374304331426,307
5,0.4150144046106222,307
6,0.41102391341797073,307
7,0.46070961279422845,307
8,0.5266063028902093,307
9,0.44081064317212265,307
1,0.41993057378897264,308
2,0.4240192099392335,308
3,0.4064573559906649,308
4,0.409145307490671,308
5,0.4082349913889499,308
6,0.4381013482284573,308
7,0.46438999076003884,308
8,0.5325283199500694,308
9,0.4774401807939064,308
1,0.48863282863370455,309
2,0.42150902138738766,309
3,0.4105651375439078,309
4,0.39357117712193623,309
5,0.4241504144219824,309
6,0.42793021027650124,309
7,0.4609984483121123,309
8,0.5286319708197317,309
9,0.47161718188217683,309
1,0.39368992806728104,310
2,0.40049544755294963,310
3,0.41881430576144585,310
4,0.39904057912205415,310
5,0.4085041478451601,310
6,0.44396222930379503,310
7,0.4254412184573203,310
8,0.5208993350209127,310
9,0.43667483359493775,310
1,0.48070084949854974,311
2,0.4004602654557355,311
3,0.4245316090849851,311
4,0.3991763100590009,311
5,0.4198835325910945,311
6,0.41990334140227725,311
7,0.44223125270823443,311
8,0.5164983803997217,311
9,0.46301612187277164,311
1,0.3918190104962009,312
2,0.43845548987079436,312
3,0.38687929674273486,312
4,0.4049294381294324,312
5,0.4312036968439612,312
6,0.42399588100838315,312
7,0.4438703078239792,312
8,0.5285986651091669,312
9,0.4700318143564789,312
1,0.46865909685221374,313
2,0.4025092087934267,313
3,0.37863767015194827,313
4,0.3962585426005711,313
5,0.40790364207158625,313
6,0.4260835604491961,313
7,0.44650883261609503,313
8,0.5254631855427886,313
9,0.48890625938583226,313
1,0.4524675778168579,314
2,0.4094195490294298,314
3,0.39424073673707916,314
4,0.40579677624724236,314
5,0.41253798157496374,314
6,0.43740703602871467,314
7,0.45682387963228605,314
8,0.5020874838821201,314
9,0.4270798521719177,314
1,0.4299191999998055,315
2,0.3787578364693026,315
3,0.38622586661634645,315
4,0.374036790049276,315
5,0.41468322285109854,315
6,0.42911361636798223,315
7,0.42839844790002674,315
8,0.483675662556821,315
9,0.460320400913841,315
1,0.46587017317326707,316
2,0.4180670223391458,316
3,0.4086470021489373,316
4,0.38871439159927335,316
5,0.40999094711353407,316
6,0.42436994916454246,316
7,0.4389788243342364,316
8,0.5031568828701432,316
9,0.4610267015719657,316
1,0.47305784067199647,317
2,0.38599104570157267,317
3,0.43637772483627085,317
4,0.3949384510926604,317
5,0.4042491925200752,317
6,0.42719523016258304,317
7,0.433010523038186,317
8,0.5121664821028717,317
9,0.504097809874653,317
1,0.47201811953358075,318
2,0.4018592059992847,318
3,0.37866063334562966,318
4,0.40746587538977663,318
5,0.4094259711047713,318
6,0.43956783392893556,318
7,0.4517823590229741,318
8,0.5217322128657037,318
9,0.5057020894808678,318
1,0.4319843919736406,319
2,0.41068028134747836,319
3,0.3857292827176178,319
4,0.4115579742346341,319
5,0.4176638663914836,319
6,0.42918172517156444,319
7,0.45766339451540156,319
8,0.5288233626310149,319
9,0.4395635964078556,319
1,0.4219170847365198,320
2,0.3950939627717423,320
3,0.4125026421842884,320
4,0.3965445641351397,320
5,0.4169269885925705,320
6,0.4061384551762638,320
7,0.4488864855536024,320
8,0.5333370794845745,320
9,0.5033749410837379,320
1,0.46815915878034525,321
2,0.4271660781371048,321
3,0.41239912585550564,321
4,0.3851269088842666,321
5,0.42338509621250764,321
6,0.4152376972974372,321
7,0.43682606511884153,321
8,0.5180127464743508,321
9,0.49523908737780375,321
1,0.4828921349567734,322
2,0.39235227057973904,322
3,0.42349858599577594,322
4,0.40510965937864096,322
5,0.40769804306875046,322
6,0.44021038192345846,322
7,0.4421447103675027,322
8,0.5323696902989122,322
9,0.44329940021356756,322
1,0.45943582547206346,323
2,0.40526354407829923,323
3,0.39780060203853074,323
4,0.3908211900815124,323
5,0.42037711734890904,323
6,0.44313535567700546,323
7,0.474294966902649,323
8,0.53612295198059845,323
9,0.5079658840085719,323
1,0.44941545092938817,324
2,0.38150443029314324,324
3,0.44024317436299326,324
4,0.4069348300147662,324
5,0.4215478228585279,324
6,0.42935163104879137,324
7,0.4363529478594865,324
8,0.5174770279122162,324
9,0.4484145482025424,324
1,0.4554017315147039,325
2,0.3754105793081596,325
3,0.3953099960838655,325
4,0.39790036463179085,325
5,0.41208961186951487,325
6,0.42312710374243445,325
7,0.463591983230136,325
8,0.5227304106863251,325
9,0.4075629061722144,325
1,0.44479313951486155,326
2,0.43757821896629584,326
3,0.3975549261497987,326
4,0.4003960228036982,326
5,0.4306323009741741,326
6,0.4357989410487382,326
7,0.4400330857208314,326
8,0.5368399053577106,326
9,0.4757757395030589,326
1,0.43822871661713986,327
2,0.4465924081078243,327
3,0.41037971977301485,327
4,0.3816532003469715,327
5,0.4096002527353789,327
6,0.4235311570048888,327
7,0.440594864478087,327
8,0.5116095788545225,327
9,0.47268187013065177,327
1,0.4041458318342052,328
2,0.393157610799526,328
3,0.4151302824798726,328
4,0.3998441537300222,328
5,0.41081810878365227,328
6,0.4488594618093345,328
7,0.41418395991775886,328
8,0.5082436053814061,328
9,0.46796813521197667,328
1,0.47941234858243387,329
2,0.38486123749971957,329
3,0.4013157671114394,329
4,0.4054843651779327,329
5,0.4001184593547582,329
6,0.41330186296130716,329
7,0.4434658789507406,329
8,0.5200096546343091,329
9,0.46563660154077013,329
1,0.4687014315995012,330
2,0.4525487110010602,330
3,0.42325499145149736,330
4,0.414062722872559,330
5,0.4192837921017145,330
6,0.4389686521108951,330
7,0.46545478355135433,330
8,0.5460093354243156,330
9,0.46739579382876034,330
1,0.42842352586400395,331
2,0.34819343720793133,331
3,0.38980932928868856,331
4,0.36675118131342094,331
5,0.3881786333970668,331
6,0.4306492433011053,331
7,0.4170000879546805,331
8,0.5215422750972034,331
9,0.48910823109988744,331
1,0.42701455724371407,332
2,0.3752791903685768,332
3,0.39096710149865244,332
4,0.37926051944434347,332
5,0.4081014754348662,332
6,0.4260172181824784,332
7,0.4685221922867598,332
8,0.5427601798273177,332
9,0.4506776769856673,332
1,0.47878642691418455,333
2,0.3835642369349474,333
3,0.4116708082968575,333
4,0.38392413112405194,333
5,0.4007049723542814,333
6,0.4213387555977812,333
7,0.45027138442801945,333
8,0.4957401111507311,333
9,0.4924190644685599,333
1,0.445469292157293,334
2,0.38032520324704433,334
3,0.39383362018364815,334
4,0.40090992791535623,334
5,0.41464282388665846,334
6,0.417880341818147,334
7,0.4266471099456873,334
8,0.5405357514736845,334
9,0.44292230999484583,334
1,0.5042381542994868,335
2,0.44009636187767337,335
3,0.4038648084262109,335
4,0.4015178490698725,335
5,0.41216800031504375,335
6,0.4261686090798084,335
7,0.4447654716337211,335
8,0.5277944251362585,335
9,0.4554084808054871,335
1,0.4535101481252777,336
2,0.41688342893795144,336
3,0.37863747869388864,336
4,0.3848253478643885,336
5,0.4262289942324907,336
6,0.41903391377532007,336
7,0.44973084864580065,336
8,0.5116034803521228,336
9,0.4155659075913852,336
1,0.44622670919233154,337
2,0.41850941881096737,337
3,0.4381376999243196,337
4,0.40173483514831615,337
5,0.42812028753384684,337
6,0.43342847021139175,337
7,0.45097072316936965,337
8,0.5204605535222286,337
9,0.4807470865267515,337
1,0.46908173457225116,338
2,0.42294382332648883,338
3,0.39231511561696986,338
4,0.40600824129850377,338
5,0.41330795865138975,338
6,0.41365493083569504,338
7,0.4626677847584674,338
8,0.514909261056167,338
9,0.43595663819396424,338
1,0.41714528755083136,339
2,0.42141516109335503,339
3,0.3995307418183737,339
4,0.37883479947896476,339
5,0.4218990410951501,339
6,0.4274698627386836,339
7,0.4437192850531683,339
8,0.5093833631275607,339
9,0.4441917406503536,339
1,0.4752549097962841,340
2,0.3820174838805819,340
3,0.40070336389953515,340
4,0.4008122601425906,340
5,0.4178883726975313,340
6,0.4312940686921498,340
7,0.45777898315610616,340
8,0.4858818243762144,340
9,0.4576002084148762,340
1,0.4348503926697297,341
2,0.3746992378511524,341
3,0.4006335189711009,341
4,0.36395422889856,341
5,0.413012966242851,341
6,0.42722400920915826,341
7,0.45718958041962204,341
8,0.4999442278228878,341
9,0.44227302683470127,341
1,0.45785621439853647,342
2,0.4017946314557685,342
3,0.3966159247190473,342
4,0.4103657234759763,342
5,0.4294604432099167,342
6,0.4407656262113733,342
7,0.42989909950570465,342
8,0.5131528056835419,342
9,0.46007611023076983,342
1,0.4524821153731298,343
2,0.4373911263572003,343
3,0.39423704782647195,343
4,0.39691388890238777,343
5,0.40955810043699203,343
6,0.43666393364320366,343
7,0.4575730528839451,343
8,0.5029810317863413,343
9,0.45974652377073716,343
1,0.4584751793225445,344
2,0.4044836853817035,344
3,0.39150889490545226,344
4,0.3970634573907177,344
5,0.4054324568670361,344
6,0.43440265009481216,344
7,0.43191385004806576,344
8,0.5213824524953294,344
9,0.47955129549500675,344
1,0.4877351626586738,345
2,0.3860267892839562,345
3,0.39228237597501836,345
4,0.3833688287459736,345
5,0.4015893505120353,345
6,0.4333739882363177,345
7,0.4188319387232896,345
8,0.4922702510552436,345
9,0.4360113937577473,345
1,0.49917160351654793,346
2,0.39704998293687316,346
3,0.39207450605736854,346
4,0.4101443992787269,346
5,0.4041961837697359,346
6,0.4312665394254853,346
7,0.44769443611317367,346
8,0.5109821884332514,346
9,0.4914329979674338,346
1,0.4385652818547404,347
2,0.39545361689171754,347
3,0.387163274648914,347
4,0.3927271015874602,347
5,0.4299966127660989,347
6,0.44226877108674345,347
7,0.40846683447911947,347
8,0.5003275686758274,347
9,0.4775054397073237,347
1,0.4769399917007314,348
2,0.41518480264978913,348
3,0.41206832055436216,348
4,0.37915491611517277,348
5,0.4049719570923699,348
6,0.4302020357655989,348
7,0.43432308442445067,348
8,0.5384573921176584,348
9,0.5095506219664493,348
1,0.42245823556878914,349
2,0.41355456382492606,349
3,0.40936635959821266,349
4,0.3926615133310085,349
5,0.4254972781110035,349
6,0.43494419942065665,349
7,0.4382158195988526,349
8,0.5249435637327944,349
9,0.4916152195991983,349
1,0.4812124438229682,350
2,0.39855147174591804,350
3,0.4115034258902528,350
4,0.40557969917074777,350
5,0.41428554878187634,350
6,0.41358989605932023,350
7,0.4503105818742264,350
8,0.4933581910837822,350
9,0.45611518966533354,350
1,0.4375326738973556,351
2,0.4305726488483566,351
3,0.4248019951500355,351
4,0.39938299910074615,351
5,0.41566899948909253,351
6,0.42776499450875,351
7,0.4305092299566049,351
8,0.5400211195536779,351
9,0.4659906170479372,351
1,0.47386662416137565,352
2,0.39102971357070365,352
3,0.38550854318205086,352
4,0.3787938847071106,352
5,0.4113896248946859,352
6,0.4364800384508913,352
7,0.4492946097528601,352
8,0.5062137155536505,352
9,0.4437860613675163,352
1,0.43350736539289425,353
2,0.366881495381295,353
3,0.4263657089013012,353
4,0.3753677970328132,353
5,0.39547739687641187,353
6,0.4379786095334927,353
7,0.43605457337341746,353
8,0.5308797283325183,353
9,0.49923544414881554,353
1,0.44745302167370665,354
2,0.4204133905824684,354
3,0.3874389434902555,354
4,0.3782921346202561,354
5,0.41441906242499754,354
6,0.42187194497754105,354
7,0.41151532439465355,354
8,0.4769314721179746,354
9,0.47097565381304185,354
1,0.4271151249040787,355
2,0.41584302219963953,355
3,0.42131458976470365,355
4,0.40755072323947444,355
5,0.432967024877213,355
6,0.4114931185325417,355
7,0.42059342705966046,355
8,0.5270299537441417,355
9,0.4297664701898243,355
1,0.4303238246231233,356
2,0.37961562727915665,356
3,0.40778988109445863,356
4,0.3774695427635867,356
5,0.41925524341622994,356
6,0.4248782637481817,356
7,0.4342027803657572,356
8,0.5267373366539237,356
9,0.4709811755190605,356
1,0.44508589730163683,357
2,0.44008196494807333,357
3,0.37896762104917237,357
4,0.39914873027169556,357
5,0.4162987631290276,357
6,0.43194240467447187,357
7,0.44784757424890675,357
8,0.5147700990455496,357
9,0.44678396220810795,357
1,0.42786591230053694,358
2,0.39357243413795034,358
3,0.39139458981723096,358
4,0.40771443768569227,358
5,0.4077710200930646,358
6,0.41732412439066074,358
7,0.4336130988029811,358
8,0.5349176524705731,358
9,0.4515204919736566,358
1,0.47116610837256906,359
2,0.42210013669071667,359
3,0.4134986174723488,359
4,0.372922469415316,359
5,0.42479068274561516,359
6,0.4220184505146157,359
7,0.44199621636633835,359
8,0.5140370430887975,359
9,0.46038725755735826,359
1,0.45190635380063543,360
2,0.41824863926278133,360
3,0.38495821798465135,360
4,0.3960377174849989,360
5,0.38469308146038067,360
6,0.4331476376363018,360
7,0.4141696782431671,360
8,0.5166336200089554,360
9,0.4483285167187283,360
1,0.48991434154464586,361
2,0.39709925689895265,361
3,0.39411796584098874,361
4,0.38895231960074544,361
5,0.41230990411641427,361
6,0.4453934435160984,361
7,0.4463320721302329,361
8,0.5332595601097527,361
9,0.48176504030303485,361
1,0.46142076849871516,362
2,0.4136595978980079,362
3,0.3855236819330074,362
4,0.37640681323378916,362
5,0.4099025750640691,362
6,0.4307827355878207,362
7,0.4210122450543895,362
8,0.5150524024169137,362
9,0.4869481745415132,362
1,0.4526056113326685,363
2,0.4072844015076546,363
3,0.4007004247113483,363
4,0.38848505445810805,363
5,0.40706209446130176,363
6,0.41959677998048767,363
7,0.4652033563099185,363
8,0.5065854613155265,363
9,0.5277327510043325,363
1,0.4872148601349288,364
2,0.46489769881415965,364
3,0.39954167179296995,364
4,0.392276201521457,364
5,0.4281352254499342,364
6,0.4334090415614788,364
7,0.4303673726795974,364
8,0.5047523533610547,364
9,0.47448447481870765,364
1,0.44804663635603587,365
2,0.38480366852741327,365
3,0.39986073439893616,365
4,0.38355367852278444,365
5,0.4173270249052888,365
6,0.4349238341320492,365
7,0.45568107484148634,365
8,0.519256760053925,365
9,0.4538471911767176,365
1,0.43152573340900624,366
2,0.4151806841461748,366
3,0.3743458638665701,366
4,0.41517131891512593,366
5,0.4016556816377555,366
6,0.4359523901404947,366
7,0.43948558929812365,366
8,0.5074325923838143,366
9,0.4574687888469115,366
1,0.4423037077203031,367
2,0.3543841709825874,367
3,0.4020691595826582,367
4,0.3796746355200161,367
5,0.40691815912020407,367
6,0.42068043067489946,367
7,0.4406514913265587,367
8,0.4932178718876303,367
9,0.43820536304661434,367
1,0.4249924766135756,368
2,0.42678853048596177,368
3,0.4166029938669768,368
4,0.38987080583535993,368
5,0.40985386086089376,368
6,0.42868195245986856,368
7,0.42094265541113085,368
8,0.5178777876283431,368
9,0.4764144078535942,368
1,0.44153456261876545,369
2,0.38345467145956763,369
3,0.40322607955196255,369
4,0.40398419979633066,369
5,0.41649786479743794,369
6,0.426447452046928,369
7,0.43545667727553616,369
8,0.5475659700545032,369
9,0.5029011133046768,369
1,0.4940294276897358,370
2,0.40194056935151445,370
3,0.4161599770614547,370
4,0.38543736308878906,370
5,0.4085247090668134,370
6,0.4269350009881081,370
7,0.46375755204527086,370
8,0.525138995707525,370
9,0.4655396469831921,370
1,0.441446530309432,371
2,0.42318215580259966,371
3,0.3887476200368781,371
4,0.37554223911585843,371
5,0.4141116841687316,371
6,0.41782346048832825,371
7,0.42855100264032414,371
8,0.5506075502113346,371
9,0.42145098434450895,371
1,0.4654934675704293,372
2,0.38132792987662967,372
3,0.39758272018930596,372
4,0.39175386251488375,372
5,0.42264382948750934,372
6,0.4262576001329881,372
7,0.43635760590175876,372
8,0.5289293298791665,372
9,0.43122356047481664,372
1,0.45970812104078673,373
2,0.41506800804210886,373
3,0.3793687899726826,373
4,0.4087598268466532,373
5,0.41195053749316946,373
6,0.4053313193205448,373
7,0.45143858663821,373
8,0.5108770127971249,373
9,0.4350589179062672,373
1,0.4463531945324477,374
2,0.4303633015634458,374
3,0.4032001333117011,374
4,0.4125562961805681,374
5,0.4117479123050657,374
6,0.4313920439772472,374
7,0.45112127979649824,374
8,0.5065530628455548,374
9,0.4678973451444992,374
1,0.40181504350293173,375
2,0.42565285655338025,375
3,0.40833750638464683,375
4,0.3881548558668379,375
5,0.43196049090783123,375
6,0.4282033391306521,375
7,0.45658182305320716,375
8,0.5102422516310191,375
9,0.45094920734480615,375
1,0.4460506907934157,376
2,0.4232989464827191,376
3,0.41408198715517863,376
4,0.39441376446202847,376
5,0.4169767151700516,376
6,0.4447025217083257,376
7,0.4330943475904637,376
8,0.5323926547677335,376
9,0.4834494824983377,376
1,0.4728615416362362,377
2,0.4318797862252484,377
3,0.3934900347274695,377
4,0.40299370529348355,377
5,0.4097713203725054,377
6,0.4389788116147912,377
7,0.44099969231563774,377
8,0.5156343304713817,377
9,0.5142813057854551,377
1,0.4615578321489905,378
2,0.4234965640633522,378
3,0.4171790867173457,378
4,0.39621786091650124,378
5,0.41309554420669503,378
6,0.410014639111101,378
7,0.43773567166769367,378
8,0.5399248951263891,378
9,0.4691328618177355,378
1,0.46102011296495493,379
2,0.3984011283221143,379
3,0.3968851781298783,379
4,0.4081839851562655,379
5,0.43980169133311975,379
6,0.4347563172144238,379
7,0.4255593959965984,379
8,0.519703308484929,379
9,0.44418868101183745,379
1,0.4323174224791567,380
2,0.40019547380198633,380
3,0.3813306686789366,380
4,0.4034734054643025,380
5,0.41083568654042535,380
6,0.4002528750044182,380
7,0.43817032776527154,380
8,0.5042459909485945,380
9,0.4622525801408852,380
1,0.4362172920840806,381
2,0.3832311978655756,381
3,0.3945846029871549,381
4,0.39751902426771707,381
5,0.4182531258324122,381
6,0.408192819085893,381
7,0.42440980250336985,381
8,0.5065971172702993,381
9,0.4564568080766994,381
1,0.43884624166761693,382
2,0.39980794916436424,382
3,0.4149160911208962,382
4,0.38600289187659476,382
5,0.4374662777179792,382
6,0.4183567771515197,382
7,0.44985221832334776,382
8,0.509509322807238,382
9,0.41678081882160767,382
1,0.4208335863440854,383
2,0.3861856601786707,383
3,0.4001366302596071,383
4,0.40298418181060236,383
5,0.42039657017433735,383
6,0.43182944457275063,383
7,0.4310615961782606,383
8,0.5211388079012437,383
9,0.4504089854751895,383
1,0.46715679070371546,384
2,0.4151553109809889,384
3,0.4005769554521713,384
4,0.3931550132205529,384
5,0.40910521957061285,384
6,0.42794928647923675,384
7,0.44607781405084007,384
8,0.51525607479286,384
9,0.4428834570404868,384
1,0.46685350508157214,385
2,0.42030937441796146,385
3,0.3760267012128709,385
4,0.4049934345038176,385
5,0.4130100848054095,385
6,0.43113565811132615,385
7,0.44776697415887623,385
8,0.48586698995926503,385
9,0.4470232860039645,385
1,0.3995351185876583,386
2,0.42864982355579806,386
3,0.4410352742056773,386
4,0.40024596808362467,386
5,0.4216107483256113,386
6,0.4450121131844344,386
7,0.4594429375721333,386
8,0.5217172367319755,386
9,0.4296598621787159,386
1,0.4248207625789596,387
2,0.40896775331936575,387
3,0.4040767989393403,387
4,0.4211945774460427,387
5,0.4333676296459044,387
6,0.42903839851434555,387
7,0.4622250962846366,387
8,0.5012775226170514,387
9,0.4605048720964743,387
1,0.4134380986721429,388
2,0.3875060543955399,388
3,0.4048591328683528,388
4,0.38793173040939577,388
5,0.4039797125608318,388
6,0.4127934017105622,388
7,0.44809204014523923,388
8,0.5530604994003737,388
9,0.4087518262429005,388
1,0.46578992630113714,389
2,0.434748403602064,389
3,0.40670995241302005,389
4,0.4038499749880612,389
5,0.4190560848023354,389
