group,cohort,cohort_size,relative_rank,relative_rank_se,relative_country,relative_country_se,mean_country,ed,ed_mothed,abs_ed_im
HND,Before 1950s,262.77766785025597,0.5570040686232334,0.07081097136610826,0.5432391830557539,0.12694931474840906,9.439173635893228,3.9709090909090925,1.5999999999999994,0.2585607177974217
HND,1950s,337.9865633547306,0.6344101234087629,0.062292094800735706,0.8372703192908688,0.07656943053335898,1.6845043371418054,5.594366197183103,2.16527777777778,0.4415932261558782
HND,1960s,503.26810550689703,0.6692687722769677,0.04787095696893672,0.7360543655930006,0.0656382360825933,5.54006662283613,6.557009345794392,2.421787709497207,0.5541165167296231
HND,1970s,698.6649320423603,0.643198271928908,0.0398726115061962,0.7259304101826227,0.04340422119687459,9.361445369509065,7.215155615696888,3.1507402422611044,0.6054332027673129
HND,1980s,841.7069751620293,0.6896186320347683,0.03269174938196884,0.7103589681356389,0.036962231605870206,7.128123140937073,8.466666666666665,4.013422818791943,0.6712394198836421
HND,1990s,751.9435167014599,0.6004787136649186,0.039484569129735865,0.4641451024810885,0.030557579531087103,6.02049944815205,9.252217997465143,5.233375156838138,0.7081641020823681
HTI,Before 1950s,158.89114138484,0.8511598127046053,0.10497286598147994,0.9289877878456856,0.08075748524601725,4.180407551282984,7.206521739130433,2.0972972972972954,0.6246704821425153
HTI,1950s,239.4058000743389,0.9140398275002887,0.08357099570116475,0.8463300462483169,0.07104388647890227,9.43925916040178,7.475352112676052,1.9683098591549308,0.695446747890329
HTI,1960s,502.01612228155136,0.9682679920685641,0.05103515477429721,0.7463002801662114,0.04073234701267345,5.507331059518628,9.268630849220106,2.61273666092943,0.7742964370970558
HTI,1970s,664.2535266280174,0.7890034764840586,0.047726372825176666,0.577313821519953,0.039965762491674356,10.218882273555447,10.377358490566037,3.215538847117793,0.867314796806178
HTI,1980s,755.0472888350487,0.7531461301868723,0.04495633317282226,0.42839349600929316,0.03657094512232675,6.227091897691741,11.710208562019753,3.832970620239389,0.9264147679188692
HTI,1990s,601.9604004025459,0.6775794565551992,0.04217039874590564,0.3356022257908713,0.03451783971283975,6.061859511676224,11.844827586206899,4.6514550264550225,0.9262949328574707
JAM,Before 1950s,158.47230470180511,0.7100231447585355,0.1771864514856469,0.5228608289959294,0.1289760039652611,11.807868794432595,8.013071895424837,4.8396226415094334,0.4779874213836478
JAM,1950s,202.2502542734146,0.7660200216183616,0.1213931879990215,0.5244107481304986,0.07875537178550751,9.516197007336578,9.507692307692308,5.7857142857142865,0.6699507389162561
JAM,1960s,343.9262509942055,0.5865001898096918,0.11426057856969807,0.3093348398682656,0.07941545439544412,8.070376529640901,10.39090909090909,6.626086956521742,0.6840579710144927
JAM,1970s,478.3868165612221,0.43949063164005736,0.08803125561854588,0.25131412908330963,0.05358920761664962,10.77790080355338,10.809110629067243,7.509374999999998,0.5791666666666667
JAM,1980s,644.3005951046944,0.4721727785053445,0.06844437965301237,0.1886918086451878,0.04013742827073579,10.462260607251508,11.363492063492064,8.119783616692427,0.5656877897990726
JAM,1990s,580.9589205980301,0.5605777338713293,0.05678722241916367,0.17688408511894518,0.0342222823985033,7.585750010650751,11.309565217391306,8.71318493150685,0.4897260273972603
MEX,Before 1950s,257.3838105201721,0.7327003835635068,0.07457536947887876,0.7521773616682953,0.06279868148967999,3.7242410517943094,5.765151515151516,2.458646616541354,0.424812030075188
MEX,1950s,281.670040845871,0.6352403594351373,0.06522134653629812,0.6943260151968785,0.07328569237803371,11.614206887284784,7.141868512110727,2.625429553264605,0.6013745704467354
MEX,1960s,522.3704466819763,0.603003233221061,0.051334283774564254,0.4996788999966938,0.049174558566137866,9.073615597706302,9.137802607076349,3.69074074074074,0.7537037037037037
MEX,1970s,601.6559822559357,0.5870919924711178,0.04443947494483963,0.5112835022570005,0.03748491581820875,6.829945106354665,9.628617363344052,4.317524115755627,0.797427652733119
MEX,1980s,748.8054355978966,0.6848912436693761,0.0371834906606221,0.44473125604793157,0.0276414888785568,8.949882940161059,10.832041343669255,5.900516795865636,0.7803617571059431
