"Data Source","World Development Indicators",

"Last Updated Date","2020-12-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Curacao","CUW","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.24904885116327","1.24411799877168","1.22976690130804","1.22690436453631","1.21122683992705","1.22279769480426","1.2240296379218","1.22776919392949","1.28744282493986","1.30070089191451","1.32146204086748","1.32462167739868","1.40786039829254","1.41306436061859","1.42879593372345","1.42337906360626","1.41097772121429","1.36715650558472","1.36914008950628","1.37871956323787","",
"Cayman Islands","CYM","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.966275816430572","0.969913410824893","0.980403585137521","0.978924924178888","0.965652116735511","0.941537916660309","0.965750873088837","0.981098115444183","0.990836918354034","0.989632904529572","0.981255233287811","0.9737908244133","0.977497020934353","","",
"Cyprus","CYP","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.565156776286093","0.56792429451793","0.588816190641618","0.602815428293595","0.621322142172916","0.691312666789748","0.697911448826251","0.702316977215275","0.71125460794022","0.720750743724304","0.716830532119843","0.711535533414981","0.710509922212477","0.737335821018197","0.73430183587521","0.722888004454927","0.710691803878813","0.694955778092174","0.693817504655494","0.681425241575958","0.699670950612334","0.698620926141277","0.706849709701724","0.687316415154226","0.679711982804944","0.662963681710043","0.62626190625939","0.617339819013838","0.611375917687836","0.603229717148579","",
"Czech Republic","CZE","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.556529","7.320025","8.041325","9.505499","10.455402","11.173328","12.093687","12.907501","13.987399","14.22935","14.327053","14.320173","14.458321","14.191516","14.43922","14.562493","14.43196","14.273609","13.916713","13.625321","13.66287","13.345305","13.297699","12.785271","12.70321","12.934509","12.577614","12.377591","12.399511","12.443174","",
"Germany","DEU","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.948413","0.945692","0.973635","0.988063","0.987193","0.986167","0.975885","0.97321","0.968726","0.954119","0.942858","0.92957","0.913257","0.896916","0.875857","0.872721","0.848598","0.838174","0.820401","0.810326","0.804502","0.788739","0.787246","0.774784","0.768937","0.777913","0.752684","0.740562","0.740758","0.737202","",
"Djibouti","DJI","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.5718231201172","98.2695922851563","100.152282714844","102.110855102539","103.302284240723","106.126457214355","106.022705078125","104.543287965072","105.005967896123","",
"Dominica","DMA","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.75395097900522","1.82641099277395","1.86403283639374","1.86969295270781","1.97045999616927","1.9451220414007","1.97250418870858","1.96708680870611","1.99460092233014","2.01607570495882","1.98380842855117","1.98168705131937","1.9662559096325","1.87019111919693","1.89021794270227","1.80656500559986","1.7950137340463","1.77471688069488","1.76711639248631","1.89411391699634","1.87785311913543","1.87042951583862","1.85923862457275","1.86717689037323","1.81103038787842","1.84115517139435","1.82589673995972","1.7375373840332","1.75774882097471","1.75970417134687","",
"Denmark","DNK","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.138803","9.074952","9.019675","8.862016","8.812569","8.74227","8.723104","8.702445","8.661849","8.752578","8.668051","8.690685","8.561606","8.657312","8.467503","8.569438","8.297116","8.170935","7.944128","7.7237","7.585765","7.466492","7.564136","7.354846","7.328674","7.303397","7.080572","6.851847","6.775072","6.668548","",
"Dominican Republic","DOM","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.00977564115839","4.60711896057505","4.7552880503058","4.87673677475518","5.25874268027732","5.64790968424835","5.74989083201415","6.18665011561364","6.51573726846633","6.66926954793616","6.99363378398113","7.25692569030714","7.63833315562623","10.0083721135426","14.1478931969449","14.5137243835922","15.0229899294343","15.4640223694549","16.7452775486531","17.1999282481985","17.9272935488764","18.9759788513184","20.1892147064209","20.8873767852783","21.3589706420898","21.151008605957","20.8188934326172","21.6132755279541","21.9689015906384","22.0946855732483","",
"Algeria","DZA","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.11964798556453","4.64072510757093","5.53218243984497","6.14042655329","7.76020829282176","9.77292419894809","11.902625922251","12.5201471014162","11.993144897618","13.1059370618624","15.7265360843105","15.3161456338794","15.2767286776192","16.2476716504643","17.7594997933713","20.0002893389136","21.4602270775671","22.2353812551778","25.1505213605181","22.1742795758539","25.4521912698663","29.475887298584","32.5932273864746","33.430347442627","34.0395240783691","35.0108299255371","37.1558265686035","38.8557510375977","40.611568211307","39.4753858871813","",
"East Asia & Pacific (excluding high income)","EAP","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Early-demographic dividend","EAR","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific","EAS","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia (excluding high income)","ECA","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia","ECS","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ecuador","ECU","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.308247640368768","0.31870595129911","0.325013832108726","0.325878966832264","0.366953381889763","0.378187758418254","0.376921787311353","0.396492499000138","0.377248451277217","0.274075030698117","0.247402089445077","0.310880672608877","0.343025602900093","0.372445928138512","0.378138702893187","0.395072786464847","0.4141492053361","0.430137514327762","0.480356461810163","0.479847263267035","0.509728629589979","0.527572333812714","0.551044821739197","0.542989253997803","0.544437646865845","0.553737103939056","0.549206554889679","0.534820973873138","0.531598931177336","0.520580052113819","",
"Egypt, Arab Rep.","EGY","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.459572143892033","0.516222030540473","0.597339972435775","0.632699953090278","0.671810265914465","0.733024610392438","0.771008164647904","0.832794437682566","0.843106303396124","0.838748244719181","0.85276846821963","0.850050402690418","0.863303996959376","0.905007518964327","0.984126299306563","1.01369149851427","1.05633219321925","1.15827066731352","1.27482874159481","1.40670126236191","1.53103426957012","1.67461729049683","1.74691808223724","1.87536120414734","2.16186141967773","2.29638957977295","2.56308174133301","3.26660299301147","3.87218620091677","4.31602782202742","",
"Euro area","EMU","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Eritrea","ERI","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.06141921983302","1.02251181013467","1.22288495087388","1.33311772112855","1.42794975524207","1.45844974404208","1.57359136622351","1.58716056724971","1.94022193432498","2.18483177892964","2.49813836596375","2.98904284394463","3.6325092640561","3.79134235827581","4.09927558101694","4.28298636961445","4.87667101217227","6.2677267430078","5.1901097387007","6.0772179935858","6.39057525619106","6.09020254654099","6.07178688354149","5.82664899892368","5.80938456725236","5.46990434868798","","","",
"Spain","ESP","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.619073","0.640351","0.668098","0.682247","0.6939","0.713177","0.723556","0.723924","0.723838","0.73921","0.739594","0.747419","0.742312","0.760094","0.76659","0.769508","0.736886","0.733172","0.725862","0.71799","0.726439","0.714129","0.694976","0.6748","0.662359","0.664562","0.642709","0.630102","0.634572","0.626643","",
"Estonia","EST","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.174907","0.239184","0.30797","0.377883","0.409633","0.435428","0.462332","0.468744","0.487804","0.486245","0.486304","0.494097","0.503328","0.52142","0.551755","0.545055","0.516622","0.511755","0.5116","0.521063","0.522424","0.52689","0.537436","0.527902","0.533627","0.541686","0.544555","",
"Ethiopia","ETH","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.2997203784261","1.49713339215666","1.69113218304763","1.87297657287912","1.88756831457749","2.08371766786255","2.05114355573232","2.02054034220595","1.99505184921771","2.01037052447784","2.10012789837098","1.93677674344299","1.83757161958826","2.03441140914445","2.05856371130082","2.19353021417965","2.37506031229427","2.7112283069287","3.46563578735819","4.26991093144403","4.28170034630296","5.03550291061401","6.64094877243042","7.08069944381714","7.14422369003296","7.76668500900269","8.05592060089111","8.52085494995117","9.34820976331946","10.3494460595822","",
"European Union","EUU","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fragile and conflict affected situations","FCS","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.005992","0.988069","0.974897","0.969414","0.966927","0.98685","0.993436","0.989504","0.991544","0.992037","0.983754","1.00251","0.998133","1.003097","0.974094","0.979424","0.954014","0.935788","0.912125","0.89564","0.899874","0.898068","0.908495","0.905357","0.90721","0.907504","0.880984","0.863496","0.857888","0.847363","",
"Fiji","FJI","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.646922639671681","0.663263610298489","0.689113678338173","0.721879667619612","0.712735486013429","0.706173879127332","0.71355912640973","0.725667927948583","0.771321516604912","0.81213136782859","0.757303718741303","0.76595650582482","0.779055912062589","0.82507502958166","0.821434631539874","0.850931853067198","0.856704341761832","0.8589467332431","0.85398284506003","0.859308205934134","0.885338681748865","0.948667109012604","0.929741382598877","0.934711635112762","0.932411849498749","0.910992801189423","0.937128186225891","0.939006924629211","0.929746870422339","0.933689773974448","",
"France","FRA","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.026781","1.018491","1.015386","1.007988","0.996042","0.986558","0.982965","0.969539","0.961593","0.952721","0.930021","0.911558","0.900678","0.93091","0.935975","0.916458","0.895768","0.889696","0.881874","0.862136","0.854061","0.841361","0.844301","0.811643","0.807565","0.808478","0.780123","0.766438","0.756398","0.731711","",
"Faroe Islands","FRO","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.863185407740999","0.877543328423352","0.883992483806901","0.889544491578596","0.893722008831443","0.895043255099497","0.895382297187955","0.885936053732673","0.902281228483608","0.882460949548639","0.872477856316721","0.863218251608565","0.85057714087758","0.832028414107003","0.818263611031313","0.810185736720605","0.797277211110074","0.801067548166622","0.825111303449291","0.862773280899707","0.883563144791651","0.879293960153449","0.924196978805696","0.914042918544186","0.924579484429239","0.86700620521139","0.892857731887552","0.941822864076338","1.00572605465264","","",
"Gabon","GAB","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","146.630987112977","125.713437471116","123.175245966547","119.711393334762","171.770816804283","170.496012713379","190.13834404555","188.684416423001","153.397725886486","180.234565706931","225.813274187281","207.15039888232","205.669996251219","201.481737077316","211.435074440021","246.251253574941","262.604709432783","266.55602607279","315.016440809342","256.126106281828","295.112850591215","325.732543945313","326.274444580078","316.434936523438","310.415466308594","297.010833740234","289.720794677734","279.765716552734","292.610929230092","291.498912218778","",
"United Kingdom","GBR","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.639431","0.658116","0.66502","0.667146","0.661989","0.714214","0.714138","0.708911","0.720727","0.725819","0.704348","0.694385","0.689877","0.696639","0.688463","0.707619","0.697328","0.709976","0.701691","0.709391","0.701774","0.706052","0.701634","0.695248","0.698444","0.692365","0.688672","0.682132","0.687119","0.680356","",
"Georgia","GEO","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.45061516643536E-07","8.55331738401138E-07","1.17940915498111E-05","0.00179088775863384","0.107689493585634","0.277116685685018","0.389242661112327","0.407656593817365","0.431082997882483","0.466281177612971","0.477431708355635","0.492301142549996","0.513322203872549","0.521221015137624","0.550352849242815","0.576087597010042","0.60641003090844","0.646436900182149","0.694948625138928","0.674958899313445","0.761852896599626","0.811295330524445","0.743100881576538","0.724774062633514","0.722901880741119","0.753516793251038","0.747672736644745","0.804571690379399","0.819481065272907","0.845610437765276","",
"Ghana","GHA","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0168395389185515","0.0195531709455134","0.021249117783878","0.0273492645116309","0.0348452268541741","0.0488207805731513","0.0670423122007982","0.0787299062342552","0.0911264995380901","0.102379770404005","0.127409687528082","0.168084317312952","0.203224253549326","0.256789741026689","0.285941310305408","0.318798376822651","0.349006762140296","0.403188582691616","0.472262452724629","0.542116945748","0.624804213916584","0.697181165218353","0.766061067581177","0.883554935455322","1.04678118228912","1.26583588123322","1.54423666000366","1.76394963264465","1.8978215017412","2.03273383158187","",
"Gibraltar","GIB","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","457.813187139098","557.17226118361","687.594372530775","676.205877186469","671.522558280098","696.874847795082","694.924038086635","692.941114813791","708.01011703854","727.439686147563","756.361030807296","753.097078435522","744.578802458296","847.311102548255","961.416929190593","1187.75914113285","1586.16639256556","1754.87483679434","2008.88264786767","2028.88985557825","2328.29866232717","2485.90087890625","2789.9404296875","2932.7470703125","3059.93481445313","3164.99609375","3159.34155273438","3216.03491210938","3096.55057886645","3305.07540389528","",
"Gambia, The","GMB","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.35984423643807","2.47111399111561","2.5880773944954","2.6581848313888","2.70092013921432","2.75029531799439","2.77948281481185","2.83741992437259","2.87647847841471","2.95862257259296","2.95808743297752","3.33243266645285","3.80883677263919","4.76365497979911","9.00803171990306","9.09529151720764","8.94318271002007","9.09372573106711","9.14106657967211","9.48134975790785","9.90113547369184","10.1419715881348","10.8311634063721","11.8732023239136","12.5058794021606","13.5881757736206","14.4826145172119","15.286075592041","15.9599429841763","16.7751924121275","",
"Guinea-Bissau","GNB","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.5500964034615","23.6296937374999","38.1159228388634","55.5002141013567","66.9735859853199","94.9401616001244","129.811818154222","171.175494720642","182.938621173072","202.527076056238","204.558108075038","213.717287090678","214.169732485798","199.726801678949","191.7935527925","196.788770687525","186.66740615735","189.748196139359","209.347589200646","202.656542661081","206.262549098149","230.39176940918","232.193115234375","229.744277954102","223.303588867188","223.35075378418","224.407043457031","222.748580932617","216.527513897947","196.665273716979","",
"Equatorial Guinea","GNQ","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","139.875080884673","140.105573012196","115.855860155696","110.126522155214","134.269375144991","141.612997478233","140.208654545836","119.710895330012","81.0112576544734","111.128860284274","159.311037510245","137.22905606314","132.953855768718","131.359469200298","149.562579609602","206.800841644776","226.773457613352","227.54943774913","267.492258070426","210.170766102041","259.493273031154","297.509490966797","295.038024902344","289.678558349609","284.185302734375","277.463562011719","267.943145751953","248.934295654297","270.167291109028","245.860160205986","",
"Greece","GRC","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.336112","0.389451","0.437123","0.488618","0.531897","0.571986","0.602467","0.627384","0.647928","0.67328","0.669522","0.668364","0.662967","0.685831","0.695144","0.708976","0.693291","0.719064","0.707951","0.703755","0.721494","0.713163","0.684663","0.631286","0.611135","0.608907","0.588639","0.576064","0.566972","0.5571","",
"Grenada","GRD","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.65096858193561","1.70347919012769","1.73233725078879","1.7241153945363","1.74193100494059","1.75824730323023","1.77278647238377","1.77383762425533","1.78457887127524","1.7789087853223","1.78685943070974","1.78599831899181","1.76473099009136","1.73122046282157","1.72007601768436","1.70964695433376","1.73630374707822","1.73010099724813","1.8302734070783","1.81624606200978","1.80393832408282","1.77099478244781","1.80037379264832","1.76927518844604","1.73278737068176","1.7355021238327","1.7301242351532","1.69031286239624","1.64504132747488","1.64017111055948","",
"Greenland","GRL","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.00057210152018","1.28698846767537","1.36981660305791","1.53219756460084","1.67601672130394","1.78388573044265","1.90772068655849","2.03023841286371","2.19841687112249","2.27638480868577","2.37868950577625","2.50435754242226","2.62436490546576","2.69132696029991","2.78003270959685","2.84796323799052","2.90235583263164","3.02812384300849","3.25076809209874","3.34048631821915","3.47179548104291","3.63653254508972","3.64788222312927","3.71683359146118","3.76683330535889","3.73157215118408","3.85765671730042","3.93259406089783","3.88624089138471","3.94233344405393","",
"Guam","GUM","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.2568283572752","39.1498078365153","42.6031407152863","48.6715854550567","55.5514011429988","61.1311317413237","62.3915314448515","62.2190989852058","63.3540017601325","69.4535339605961","72.4090874563263","71.0830700572125","71.8087153700176","73.8260377319235","76.7613490250844","80.1242793066137","82.1471683460554","90.1520444796076","96.8815521257329","97.2571770361182","99.9557901347192","100.269470214844","104.888160705566","102.278343200684","101.92862701416","102.838325500488","106.229804992676","105.35279083252","99.8776450455808","100.876253504271","",
"High income","HIC","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hong Kong SAR, China","HKG","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.74980025338491","6.07008048872064","6.52234294605559","6.92014831576851","7.20376215439263","7.34788940961779","7.64031417503329","7.94343632358747","7.95084913311293","7.51668103228102","7.10275924174492","6.82701247071846","6.4920733249127","5.99079407688727","5.62426147423068","5.44617230526151","5.25792756836326","5.28102749585825","5.24664980616167","5.18740322601299","5.14153069915393","5.23263931274414","5.45422792434692","5.54757881164551","5.70645046234131","5.83105325698853","5.93228912353516","6.01143312454224","6.08314962602672","6.10781735823891","",
"Honduras","HND","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.96792292521628","2.4038722276046","2.43666530316693","2.63992451329759","3.13628126004015","3.8003314772458","4.41098131435945","5.04609995363295","5.50385056999366","5.83653912208004","6.2602480874233","6.62111911074722","6.85252033347109","7.11507404228008","7.3755714416295","7.67342851972726","7.84640608280034","8.14740817297415","8.614568416473","9.20373972353236","9.52314211280589","10.0565614700317","10.370379447937","10.3315505981445","10.3982009887695","10.4744338989258","10.3925352096558","10.3615589141846","10.3081587836483","10.5504895992806","",
"Heavily indebted poor countries (HIPC)","HPC","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Croatia","HRV","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.18900320571994","3.25710404550664","3.425041434383","3.65420685178867","3.74634823010329","3.78556600013286","3.872198867962","3.87936786367101","3.98838623773281","4.01170217115754","4.09348794549266","3.91881868897077","3.8695473478711","3.87240844196151","3.83887392790061","3.87092186779023","3.75262396755822","3.66413302013621","3.57511469544392","3.54348558122873","3.51144604725043","3.40339070700294","3.34040903695877","3.34123659288775","3.28175966671355","",
"Haiti","HTI","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.85877317324744","2.06065831494539","2.43599019057126","2.81595122515826","4.32055753256009","4.90736526709538","5.29990999480611","5.87315296926995","6.63001756132455","6.99520378659864","7.59873962769874","8.39595405768972","8.92955783420799","10.3746950260323","12.0507389317879","13.0072569384437","13.86472098011","14.5110287506936","15.8449458826449","17.062501686451","17.976350842865","18.4949626922607","20.1285877227783","20.9299430847168","21.5955810546875","23.2322654724121","25.2604694366455","28.4983959197998","30.6322437891074","35.2871565136136","",
"Hungary","HUN","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.129985","35.794964","42.406841","49.61296","61.584563","73.989496","87.411756","97.824236","104.545883","110.045366","114.391275","118.141282","122.145606","128.498505","130.929945","131.649325","134.206259","131.005355","127.567518","126.326168","124.271836","125.623608","124.979432","129.414974","132.517954","132.047135","134.363108","138.198183","140.935444","",
"IBRD only","IBD","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA & IBRD total","IBT","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA total","IDA","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA blend","IDB","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Indonesia","IDN","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","349.82353896669","368.046278749884","386.074361958196","449.370704786946","474.190579985895","510.349146632507","544.656805995369","602.734168843401","1044.66134572904","1175.62418297801","1385.04705797128","1549.07171261418","1614.8624840519","1672.41851461317","1767.82875643838","1960.13319091962","2170.57930120294","2351.78029829004","2725.60594695343","2928.81526839346","3336.99389227948","3512.75390625","3569.892578125","3765.671875","4030.77465820313","4353.3271484375","4518.10400390625","4695.65869140625","4759.08916697367","4743.33744681905","",
"IDA only","IDX","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Isle of Man","IMN","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.48994170064728","6.04062922202936","6.43552120291616","6.90654296915787","7.43701070472076","7.94442367935323","8.39254513561816","8.78458847159708","9.38264513891416","9.53290537889896","9.66433323887653","9.76100082138449","9.96604946098322","10.1627835657181","10.4629598462992","10.7173384140784","11.2764470298948","11.7440526661029","12.5791169099718","13.3628609397548","14.5993211370606","15.5495491027832","16.1608352661133","17.3423252105713","18.3865489959717","19.2350025177002","19.8987274169922","20.6477928161621","21.0750241889945","21.2755038338788","",
"Not classified","INX","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.785238","0.773234","0.777266","0.798575","0.795128","0.802426","0.808795","0.83473","0.86337","0.913882","0.943595","0.969216","0.981997","1.005033","0.992051","1.011707","0.979413","0.958789","0.944447","0.900417","0.848935","0.831513","0.823072","0.811228","0.819041","0.809469","0.794369","0.791099","0.788238","0.796297","",
"Iran, Islamic Rep.","IRN","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.3746993568757","113.793685674768","144.551338325304","206.402792000837","270.14566758695","365.401600411036","467.470071070773","535.492365469724","578.656082259627","759.834296235053","928.389026904461","1059.66283071504","1348.31148490569","1496.30640564217","1816.43847629861","2116.80760317395","2354.24865916804","2818.57638067047","3301.77585701448","3427.47919107071","3926.10394384178","4758.86962890625","6093.5625","8503.8466796875","9758.5537109375","10701.5615234375","11796.810546875","13061.294921875","16945.4880433236","22758.129318244","",
